adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0000072903-22-000055	72903	XCEL ENERGY INC	4931	US	MN	MINNEAPOLIS	55401	414 NICOLLET MALL		6123305500	US	MN	MINNEAPOLIS	55401	414 NICOLLET MALL		US	MN	410448030	NORTHERN STATES POWER CO /MN/	19920703	1-LAF	0	1231	8-K	20220831			20220901	2022-09-01 15:58:00.0	0	0	xel-20220830_htm.xml	2	1123852				
0000079879-22-000064	79879	PPG INDUSTRIES INC	2851	US	PA	PITTSBURGH	15272	ONE PPG PL 40 EAST		4124343131	US	PA	PITTSBURGH	15272	ONE PPG PL 40 EAST		US	PA	250730780	PITTSBURGH PLATE GLASS CO	19681219	1-LAF	0	1231	8-K	20220831			20220901	2022-09-01 09:41:00.0	0	0	ppg-20220830_htm.xml	1					
0000099780-22-000112	99780	TRINITY INDUSTRIES INC	3743	US	TX	DALLAS	75254	14221 N DALLAS PARKWAY	SUITE 1100	214-631-4420	US	TX	DALLAS	75254	14221 N DALLAS PARKWAY	SUITE 1100	US	DE	750225040	TRINITY STEEL CO INC	19720407	1-LAF	0	1231	8-K	20220831			20220901	2022-09-01 16:42:00.0	0	0	trn-20220829_htm.xml	1					
0000711404-22-000042	711404	COOPER COMPANIES, INC.	3851	US	CA	SAN RAMON	94583	6101 BOLLINGER CANYON ROAD	SUITE 500	9254603600	US	CA	SAN RAMON	94583	6101 BOLLINGER CANYON ROAD	SUITE 500	US	DE	942657368	COOPER COMPANIES INC	19920703	1-LAF	0	1031	10-Q	20220731	2022	Q3	20220901	2022-09-01 16:15:00.0	0	1	coo-20220731_htm.xml	1					
0000712515-22-000054	712515	ELECTRONIC ARTS INC.	7372	US	CA	REDWOOD CITY	94065	209 REDWOOD SHORES PARKWAY		650-628-1500	US	CA	REDWOOD CITY	94065	209 REDWOOD SHORES PARKWAY		US	DE	942838567	ELECTRONIC ARTS INC	19920703	1-LAF	0	0331	8-K	20220831			20220901	2022-09-01 16:05:00.0	0	0	ea-20220831_htm.xml	1					
0000717538-22-000190	717538	ARROW FINANCIAL CORP	6021	US	NY	GLENS FALLS	12801	250 GLEN ST		5184154299	US	NY	GLENS FALLS	12801	250 GLEN STREET		US	NY	222448962	ARROW BANK CORP	19900710	2-ACC	0	1231	8-K	20220831			20220901	2022-09-01 09:14:00.0	0	0	arow-20220831_htm.xml	1					
0000726958-22-000095	726958	CASEYS GENERAL STORES INC	5500	US	IA	ANKENY	50021	PO BOX 3001		515-965-6100	US	IA	ANKENY	50021	PO BOX 3001		US	IA	420935283			1-LAF	0	0430	8-K	20220831			20220901	2022-09-01 16:28:00.0	1	0	casy-20220830_htm.xml	1					
0000726958-22-000097	726958	CASEYS GENERAL STORES INC	5500	US	IA	ANKENY	50021	PO BOX 3001		515-965-6100	US	IA	ANKENY	50021	PO BOX 3001		US	IA	420935283			1-LAF	0	0430	8-K/A	20220831			20220901	2022-09-01 17:03:00.0	0	0	casy-20220830_htm.xml	1					
0000737758-22-000028	737758	TORO CO	3524	US	MN	BLOOMINGTON	55420-1196	8111 LYNDALE AVE SOUTH		9528888801	US	MN	BLOOMINGTON	55420	8111 LYNDALE AVENUE SOUTH		US	MN	410580470	TORO CO/DE	19920703	1-LAF	0	1031	8-K	20220831			20220901	2022-09-01 08:43:00.0	0	0	ttc-20220901_htm.xml	1					
0000737758-22-000029	737758	TORO CO	3524	US	MN	BLOOMINGTON	55420-1196	8111 LYNDALE AVE SOUTH		9528888801	US	MN	BLOOMINGTON	55420	8111 LYNDALE AVENUE SOUTH		US	MN	410580470	TORO CO/DE	19920703	1-LAF	0	1031	10-Q	20220731	2022	Q3	20220901	2022-09-01 12:10:00.0	0	1	ttc-20220729_htm.xml	1					
0000746598-22-000066	746598	BRADY CORP	3990	US	WI	MILWAUKEE	53201-0571	6555 W GOOD HOPE RD	P O BOX 571	4143586600	US	WI	MILWAUKEE	53223	6555 GOOD HOPE RD		US	WI	390178960	BRADY W H CO	19920703	1-LAF	0	0731	8-K	20220831	2022	FY	20220901	2022-09-01 07:16:00.0	0	0	brc-20220830_htm.xml	1					
0000746598-22-000067	746598	BRADY CORP	3990	US	WI	MILWAUKEE	53201-0571	6555 W GOOD HOPE RD	P O BOX 571	4143586600	US	WI	MILWAUKEE	53223	6555 GOOD HOPE RD		US	WI	390178960	BRADY W H CO	19920703	1-LAF	1	0731	10-K	20220731	2022	FY	20220901	2022-09-01 07:21:00.0	0	1	brc-20220731_htm.xml	1		2357701247.00	20220131		1
0000768835-22-000111	768835	BIG LOTS INC	5331	US	OH	COLUMBUS	43081-7651	4900 E DUBLIN GRANVILLE RD		614-278-6800	US	OH	COLUMBUS	43081-7651	4900 E DUBLIN GRANVILLE RD		US	OH	061119097			1-LAF	0	0131	8-K	20220831			20220901	2022-09-01 16:35:00.0	0	0	big-20220830_htm.xml	1					
0000773840-22-000058	773840	HONEYWELL INTERNATIONAL INC	3724	US	NC	CHARLOTTE	28202	855 S. MINT STREET		704-627-6200	US	NC	CHARLOTTE	28202	855 S. MINT STREET		US	DE	222640650	ALLIEDSIGNAL INC	19940929	1-LAF	0	1231	8-K	20220831			20220901	2022-09-01 15:10:00.0	0	0	hon-20220901_htm.xml	1					
0000779152-22-000081	779152	HENRY JACK & ASSOCIATES INC	7373	US	MO	MONETT	65708-0807	PO BOX 807	663 HWY 60	4172356652	US	MO	MONETT	65708-0807	PO BOX 807	663 HWY 60	US	DE	431128385			1-LAF	0	0630	8-K	20220831			20220901	2022-09-01 13:33:00.0	0	0	jkhy-20220831_htm.xml	1					
0000794170-22-000038	794170	TOLL BROTHERS, INC.	1531	US	PA	FORT WASHINGTON	19034	1140 VIRGINIA DRIVE		2159388000	US	PA	FORT WASHINGTON	19034	1140 VIRGINIA DRIVE		US	DE	232416878	TOLL BROTHERS INC	19920703	1-LAF	0	1031	10-Q	20220731	2022	Q3	20220901	2022-09-01 16:05:00.0	0	1	tol-20220731_htm.xml	1					
0000794170-22-000039	794170	TOLL BROTHERS, INC.	1531	US	PA	FORT WASHINGTON	19034	1140 VIRGINIA DRIVE		2159388000	US	PA	FORT WASHINGTON	19034	1140 VIRGINIA DRIVE		US	DE	232416878	TOLL BROTHERS INC	19920703	1-LAF	0	1031	8-K	20220831			20220901	2022-09-01 16:06:00.0	0	0	tol-20220825_htm.xml	1					
0000813672-22-000044	813672	CADENCE DESIGN SYSTEMS INC	7372	US	CA	SAN JOSE	95134	2655 SEELY AVENUE BLDG 5		4089431234	US	CA	SAN JOSE	95134	2655 SEELY AVENUE		US	DE	770148231	ECAD INC /DE/	19880609	1-LAF	0	1231	8-K	20220831			20220901	2022-09-01 09:20:00.0	0	0	cdns-20220831_htm.xml	1					
0000819050-22-000140	819050	BRICKELL BIOTECH, INC.	2836	US	CO	BOULDER	80301	5777 CENTRAL AVENUE	SUITE 102	(720) 505-4755	US	CO	BOULDER	80301	5777 CENTRAL AVENUE	SUITE 102	US	DE	930948554	VICAL INC	19940211	4-NON	0	1231	8-K	20220831			20220901	2022-09-01 16:02:00.0	0	0	bbi-20220830_htm.xml	1					
0000819050-22-000142	819050	BRICKELL BIOTECH, INC.	2836	US	CO	BOULDER	80301	5777 CENTRAL AVENUE	SUITE 102	(720) 505-4755	US	CO	BOULDER	80301	5777 CENTRAL AVENUE	SUITE 102	US	DE	930948554	VICAL INC	19940211	4-NON	0	1231	10-Q/A	20220630	2022	Q2	20220901	2022-09-01 16:11:00.0	0	1	bbi-20220630_htm.xml	1					
0000832988-22-000184	832988	SIGNET JEWELERS LTD	5944	BM		HAMILTON	HM11	CLARENDON HOUSE	2 CHURCH STREET	44-207-317-9700	GB		LONDON	W1F9JG	C/O 15 GOLDEN SQUARE				000000000	SIGNET GROUP PLC	19931213	1-LAF	0	0131	8-K	20220831			20220901	2022-09-01 06:57:00.0	0	0	sig-20220901_htm.xml	1					
0000832988-22-000185	832988	SIGNET JEWELERS LTD	5944	BM		HAMILTON	HM11	CLARENDON HOUSE	2 CHURCH STREET	44-207-317-9700	GB		LONDON	W1F9JG	C/O 15 GOLDEN SQUARE				000000000	SIGNET GROUP PLC	19931213	1-LAF	0	0131	10-Q	20220731	2023	Q2	20220901	2022-09-01 07:08:00.0	0	1	sig-20220730_htm.xml	1					
0000866273-22-000087	866273	MATRIX SERVICE CO	1700	US	OK	TULSA	74135	5100 EAST SKELLY DRIVE	SUITE 500	9188388822	US	OK	TULSA	74135	5100 EAST SKELLY DRIVE	SUITE 500	US	DE	731352174			2-ACC	0	0630	8-K	20220831			20220901	2022-09-01 16:01:00.0	0	0	mtrx-20220831_htm.xml	1					
0000866291-22-000044	866291	ALLEGRO MICROSYSTEMS, INC.	3674	US	NH	MANCHESTER	03103	955 PERIMETER ROAD		(603) 626-2300	US	NH	MANCHESTER	03103	955 PERIMETER ROAD				462405937	ALLEGRO MICROSYSTEMS INC	19900730	1-LAF	0	0331	8-K	20220831			20220901	2022-09-01 16:25:00.0	0	0	algm-20220901_htm.xml	1					
0000885978-22-000043	885978	U S PHYSICAL THERAPY INC /NV	8000	US	TX	HOUSTON	77043	1300 WEST SAM HOUSTON PARKWAY	SUITE 300	7132977000	US	TX	HOUSTON	77043	1300 WEST SAM HOUSTON PARKWAY	SUITE 300	US	NV	760364866			1-LAF	0	1231	8-K	20220831			20220901	2022-09-01 09:59:00.0	0	0	form8-k_htm.xml	1					
0000891024-22-000009	891024	PATTERSON COMPANIES, INC.	5047	US	MN	ST PAUL	55120-1401	1031 MENDOTA HEIGHTS RD		6516861600	US	MN	ST PAUL	55120-1401	1031 MENDOTA HEIGHTS RD		US	MN	410886515	PATTERSON DENTAL CO	19950111	1-LAF	0	0430	10-Q	20220731	2023	Q1	20220901	2022-09-01 12:09:00.0	0	1	pdco-20220730_htm.xml	1					
0000897429-22-000112	897429	CHICO'S FAS, INC.	5621	US	FL	FT MYERS	33966-1206	11215 METRO PKWY		2392776200	US	FL	FT MYERS	33966-1206	11215 METRO PKY		US	FL	592389435	CHICOS FAS INC	19930212	1-LAF	0	0131	8-K	20220831			20220901	2022-09-01 16:30:00.0	0	0	chs-20220831_htm.xml	1					
0000897429-22-000114	897429	CHICO'S FAS, INC.	5621	US	FL	FT MYERS	33966-1206	11215 METRO PKWY		2392776200	US	FL	FT MYERS	33966-1206	11215 METRO PKY		US	FL	592389435	CHICOS FAS INC	19930212	1-LAF	0	0131	10-Q	20220731	2022	Q2	20220901	2022-09-01 16:34:00.0	0	1	chs-20220730_htm.xml	1					
0000899051-22-000064	899051	ALLSTATE CORP	6331	US	IL	NORTHBROOK	60062	2775 SANDERS ROAD		8474025000	US	IL	NORTHBROOK	60062-7127	2775 SANDERS ROAD		US	DE	363871531			1-LAF	0	1231	8-K	20220831			20220901	2022-09-01 07:32:00.0	0	0	all-20220901_htm.xml	1					
0000906345-22-000033	906345	CAMDEN PROPERTY TRUST	6798	US	TX	HOUSTON	77046	11 GREENWAY PLAZA	SUITE 2400	7133542500	US	TX	HOUSTON	77046	11 GREENWAY PLAZA	SUITE 2400	US	TX	766088377			1-LAF	0	1231	8-K	20220831			20220901	2022-09-01 11:53:00.0	0	0	cpt-20220831_htm.xml	1					
0000930413-22-001577	744187	REX AMERICAN RESOURCES CORP	2860	US	OH	DAYTON	45459	7720 PARAGON ROAD		9372763931	US	OH	DAYTON	45459	7720 PARAGON ROAD		US	DE	311095548	REX STORES CORP	19930915	2-ACC	0	0131	10-Q	20220731	2022	Q2	20220901	2022-09-01 10:26:00.0	0	1	c104398_10q-ixbrl_htm.xml	1					
0000950103-22-015134	1868573	APX ACQUISITION CORP. I	6770	KY		GRAND CAYMAN	KY1-1104	UGLAND HOUSE	PO BOX 309	1 345 949 8066	KY		GRAND CAYMAN	KY1-1104	UGLAND HOUSE	PO BOX 309			000000000			4-NON	0		8-K/A	20211130			20220901	2022-09-01 17:04:00.0	0	0	dp178901_8ka_htm.xml	1					
0000950157-22-000983	1760717	SCIPLAY CORP	7374	US	NV	LAS VEGAS	89119	6601 BERMUDA ROAD		(702) 897-7150	US	NV	LAS VEGAS	89119	6601 BERMUDA ROAD		US	NV	832692460	SG SOCIAL GAMES CORP	20181204	2-ACC	0	1231	8-K	20220831			20220901	2022-09-01 09:06:00.0	0	0	form8-k_htm.xml	1					
0000950170-22-017988	1804591	23ANDME HOLDING CO.	2834	US	CA	SOUTH SAN FRANCISCO	94080	349 OYSTER POINT BOULEVARD		(650) 938-6300	US	CA	SOUTH SAN FRANCISCO	94080	349 OYSTER POINT BOULEVARD				871240344	VG ACQUISITION CORP.	20200915	1-LAF	0	0331	8-K	20220831			20220901	2022-08-31 19:14:00.0	0	0	me-20220825_htm.xml	1					
0000950170-22-017999	1687932	J.JILL, INC.	2330	US	MA	QUINCY	02169	4 BATTERYMARCH PARK		617-376-4300	US	MA	QUINCY	02169	4 BATTERYMARCH PARK		US	DE	451459825	JILL INTERMEDIATE LLC	20161019	2-ACC	0	0131	8-K	20220831			20220901	2022-09-01 06:46:00.0	0	0	jill-20220901_htm.xml	1					
0000950170-22-018002	18498	GENESCO INC	5661	US	TN	NASHVILLE	37214	535 MARRIOTT DRIVE	12TH FLOOR	6153677000	US	TN	NASHVILLE	37214	535 MARRIOTT DRIVE	12TH FLOOR	US	TN	620211340			1-LAF	0	0131	8-K	20220831			20220901	2022-09-01 07:13:00.0	0	0	gco-20220901_htm.xml	1					
0000950170-22-018003	65270	METHODE ELECTRONICS INC	3678	US	IL	CHICAGO	60631	8750 WEST BRYN MAWR AVENUE		7088676777	US	IL	CHICAGO	60631	8750 WEST BRYN MAWR AVENUE		US	DE	362090085			1-LAF	0	0430	8-K	20220831			20220901	2022-09-01 07:16:00.0	0	0	mei-20220901_htm.xml	1					
0000950170-22-018004	65270	METHODE ELECTRONICS INC	3678	US	IL	CHICAGO	60631	8750 WEST BRYN MAWR AVENUE		7088676777	US	IL	CHICAGO	60631	8750 WEST BRYN MAWR AVENUE		US	DE	362090085			1-LAF	0	0430	10-Q	20220731	2023	Q1	20220901	2022-09-01 07:32:00.0	0	1	mei-20220730_htm.xml	1					
0000950170-22-018005	1733257	FINCH THERAPEUTICS GROUP, INC.	2836	US	MA	SOMERVILLE	02143	200 INNER BELT ROAD		617-229-6499	US	MA	SOMERVILLE	02143	200 INNER BELT ROAD		US	DE	823433558			4-NON	0	1231	8-K	20220831			20220901	2022-09-01 08:05:00.0	0	0	fnch-20220901_htm.xml	1					
0000950170-22-018009	1729997	GRAYSCALE DIGITAL LARGE CAP FUND LLC	6221	US	CT	STAMFORD	06902	290 HARBOR DRIVE	4TH FLOOR	212-668-5920	US	CT	STAMFORD	06902	290 HARBOR DRIVE	4TH FLOOR	KY		981406784			4-NON	0	0630	10-K	20220630	2022	FY	20220901	2022-09-01 08:58:00.0	0	1	gdlc-20220630_htm.xml	1		351606037.00	20211231		1
0000950170-22-018010	1732409	GRAYSCALE BITCOIN CASH TRUST (BCH)	6221	US	CT	STAMFORD	06902	290 HARBOR DRIVE	4TH FLOOR	212 668 5920	US	CT	STAMFORD	06902	290 HARBOR DRIVE	4TH FLOOR	US	DE	826867376	BITCOIN CASH INVESTMENT TRUST	20180222	4-NON	0	0630	10-K	20220630	2022	FY	20220901	2022-09-01 08:59:00.0	0	1	bchg-20220630_htm.xml	1		98095827.00	20211231		1
0000950170-22-018011	1834585	JOANN INC.	5940	US	OH	HUDSON	44236	5555 DARROW ROAD		(330) 656-2600	US	OH	HUDSON	44236	5555 DARROW ROAD		US	DE	461095540	JO-ANN STORES HOLDINGS INC.	20201202	4-NON	0	0131	8-K	20220831			20220901	2022-09-01 09:01:00.0	0	0	joan-20220830_htm.xml	1					
0000950170-22-018013	1732406	GRAYSCALE LITECOIN TRUST (LTC)	6221	US	CT	STAMFORD	06902	290 HARBOR DRIVE	4TH FLOOR	212 668 5920	US	CT	STAMFORD	06902	290 HARBOR DRIVE	4TH FLOOR	US	DE	826868171	LITECOIN INVESTMENT TRUST	20180222	4-NON	0	0630	10-K	20220630	2022	FY	20220901	2022-09-01 09:10:00.0	0	1	ltcn-20220630_htm.xml	1		149167908.00	20211231		1
0000950170-22-018031	885639	KOHLS CORP	5311	US	WI	MENOMONEE FALLS	53051	N56 W17000 RIDGEWOOD DR		262 703 7000	US	WI	MENOMONEE FALLS	53051	N56 W17000 RIDGEWOOD DR		US	WI	391630919	KOHLS CORPORATION	19930328	1-LAF	0	0131	10-Q	20220731	2022	Q2	20220901	2022-09-01 16:01:00.0	0	1	kss-20220730_htm.xml	1					
0000950170-22-018032	1720671	HASHICORP, INC.	7371	US	CA	SAN FRANCISCO	94105	101 2ND STREET, SUITE 700		415-301-3227	US	CA	SAN FRANCISCO	94105	101 2ND STREET, SUITE 700		US	DE	320410665			4-NON	0	0131	8-K	20220831			20220901	2022-09-01 16:02:00.0	0	0	hcp-20220901_htm.xml	1					
0000950170-22-018033	1666291	CLAROS MORTGAGE TRUST, INC.	6500	US	NY	NEW YORK	10023	C/O MACK REAL ESTATE GROUP	60 COLUMBUS CIRCLE, 20TH FLOOR	212-484-0050	US	NY	NEW YORK	10023	C/O MACK REAL ESTATE GROUP	60 COLUMBUS CIRCLE, 20TH FLOOR	US	MD	474074900			4-NON	0	1231	8-K	20220831			20220901	2022-09-01 16:02:00.0	0	0	cmtg-20220901_htm.xml	1					
0000950170-22-018035	1687932	J.JILL, INC.	2330	US	MA	QUINCY	02169	4 BATTERYMARCH PARK		617-376-4300	US	MA	QUINCY	02169	4 BATTERYMARCH PARK		US	DE	451459825	JILL INTERMEDIATE LLC	20161019	2-ACC	0	0131	10-Q	20220731	2022	Q2	20220901	2022-09-01 16:07:00.0	0	1	jill-20220730_htm.xml	1					
0000950170-22-018036	1579428	AXSOME THERAPEUTICS, INC.	2834	US	NY	NEW YORK	10007	22 CORTLANDT STREET, 16TH FLOOR		(212) 332-3241	US	NY	NEW YORK	10007	22 CORTLANDT STREET, 16TH FLOOR		US	DE	454241907			1-LAF	0	1231	8-K	20220831			20220901	2022-09-01 16:07:00.0	0	0	axsm-20220901_htm.xml	1					
0000950170-22-018038	1834585	JOANN INC.	5940	US	OH	HUDSON	44236	5555 DARROW ROAD		(330) 656-2600	US	OH	HUDSON	44236	5555 DARROW ROAD		US	DE	461095540	JO-ANN STORES HOLDINGS INC.	20201202	4-NON	0	0131	8-K	20220831			20220901	2022-09-01 16:18:00.0	0	0	joan-20220901_htm.xml	1					
0000950170-22-018039	1327688	OOMA INC	7374	US	CA	SUNNYVALE	94085	525 ALMANOR AVENUE	SUITE 200	6505666610	US	CA	SUNNYVALE	94085	525 ALMANOR AVENUE	SUITE 200	US	DE	000000000			2-ACC	0	0131	8-K	20220831			20220901	2022-09-01 16:19:00.0	0	0	ooma-20220901_htm.xml	1					
0000950170-22-018042	1650696	LAIRD SUPERFOOD, INC.	2000	US	OR	SISTERS	97759	275 W. LUNDGREN MILL DR.		(541) 548-0577	US	OR	SISTERS	97759	275 W. LUNDGREN MILL DR.		US	OR	474373641	LAIRD SUPERFOOD, LLC	20150811	4-NON	0	1231	8-K	20220831			20220901	2022-09-01 16:48:00.0	0	0	lsf-20220901_htm.xml	1					
0000950170-22-018043	1171155	RADIANT LOGISTICS, INC	4731	US	WA	RENTON	98057	700 S RENTON VILLAGE PLACE	SEVENTH FLOOR	425-462-1094	US	WA	RENTON	98057	700 S RENTON VILLAGE PLACE	SEVENTH FLOOR	US	DE	043625550	GOLF TWO INC	20020415	2-ACC	0	0630	8-K	20220831			20220901	2022-09-01 17:01:00.0	0	0	rlgt-20220901_htm.xml	1					
0000950170-22-018044	61986	MANITOWOC CO INC	3531	US	WI	MILWAUKEE	53224	11270 WEST PARK PLACE	SUITE 10000	9206522222	US	WI	MILWAUKEE	53224	11270 WEST PARK PLACE	SUITE 10000	US	WI	390448110			1-LAF	0	1231	8-K	20220831			20220901	2022-09-01 17:09:00.0	0	0	mtw-20220831_htm.xml	1					
0001008886-22-000104	883945	USA TRUCK INC	4213	US	AR	VAN BUREN	72956	3200 INDUSTRIAL PARK ROAD		479-471-2500	US	AR	VAN BUREN	72956	3200 INDUSTRIAL PARK ROAD		US	DE	710556971			2-ACC	0	1231	8-K	20220831			20220901	2022-09-01 17:07:00.0	0	0	form8k_htm.xml	1					
0001037976-22-000027	1037976	JONES LANG LASALLE INC	6531	US	IL	CHICAGO	60601	200 E RANDOLPH DR		3127825800	US	IL	CHICAGO	60601	C/O JONES LANG LASALLE INC	200 EAST RANDOLPH DRIVE	US	MD	364150422	LASALLE PARTNERS INC	19970417	1-LAF	0	1231	8-K	20220831			20220901	2022-09-01 17:01:00.0	0	0	jll-20220831_htm.xml	1					
0001045810-22-000151	1045810	NVIDIA CORP	3674	US	CA	SANTA CLARA	95051	2788 SAN TOMAS EXPRESSWAY		408-486-2000	US	CA	SANTA CLARA	95051	2788 SAN TOMAS EXPRESSWAY		US	DE	943177549	NVIDIA CORP/DE	20020612	1-LAF	0	0131	8-K	20220831			20220901	2022-09-01 07:05:00.0	0	0	nvda-20220831_htm.xml	1					
0001046327-22-000069	1046327	REALNETWORKS INC	7371	US	WA	SEATTLE	98134	1501 FIRST AVENUE SOUTH	SUITE 600	2066742700	US	WA	SEATTLE	98134	1501 FIRST AVENUE SOUTH	SUITE 600	US	WA	911628146			4-NON	0	1231	8-K	20220831			20220901	2022-08-31 19:32:00.0	0	0	rnwk-20220830_htm.xml	1					
0001062993-22-018972	1532390	ALKALINE WATER CO INC	5140	US	AZ	SCOTTSDALE	85255	8541 E ANDERSON DRIVE	SUITE 100/101	480-656-2423	US	AZ	SCOTTSDALE	85255	8541 E ANDERSON DRIVE	SUITE 100/101	US	NV	990367049	GLOBAL LINES INC	20111011	4-NON	0	0331	8-K	20220831			20220901	2022-09-01 16:31:00.0	0	0	form8k_htm.xml	1					
0001065949-22-000133	1093636	ATLAS TECHNOLOGY GROUP, INC.	7374	US	CO	LAKEWOOD	80214	PO BOX 147165		303323-4896	US	CO	LAKEWOOD	80214	PO BOX 147165		US	FL	943370795	TRIBEWORKS INC	19991215	4-NON	0	1231	8-K	20220831			20220901	2022-09-01 17:22:00.0	0	0	atlas8ksept12022_htm.xml	1					
0001072613-22-000542	887396	EMPIRE PETROLEUM CORP	1311	US	OK	TULSA	74114	2200 S. UTICA PLACE	SUITE 150	(539) 444-8002	US	OK	TULSA	74114	2200 S. UTICA PLACE	SUITE 150	US	DE	731238709	AMERICOMM RESOURCES CORP	19951115	4-NON	0	1231	8-K	20220831			20220901	2022-09-01 16:03:00.0	0	0	emp_8k-18649_htm.xml	1					
0001090872-22-000017	1090872	AGILENT TECHNOLOGIES, INC.	3826	US	CA	SANTA CLARA	95051	5301 STEVENS CREEK BLVD		(408) 345-8886	US	CA	SANTA CLARA	95052-8059	5301 STEVENS CREEK BLVD, MS 1A-LC	P.O. BOX 58059	US	DE	770518772	AGILENT TECHNOLOGIES INC	19990816	1-LAF	0	1031	10-Q	20220731	2022	Q3	20220901	2022-08-31 18:53:00.0	0	1	a-20220731_htm.xml	1					
0001096906-22-002087	1911467	CIRCLE ENERGY, INC./NV	1311	US	CA	RANCHO MIRAGE	92270	14 STRAUSS TERRACE		760-831-4246	US	CA	RANCHO MIRAGE	92270	14 STRAUSS TERRACE		US	NV	874125972			4-NON	0	1231	8-K	20220831			20220901	2022-08-31 18:21:00.0	0	0	crcl-20220831_htm.xml	1					
