adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0000040888-22-000028	40888	AEROJET ROCKETDYNE HOLDINGS, INC.	3760	US	CA	EL SEGUNDO	90245	222 N. PACIFIC COAST HIGHWAY	SUITE 500	(310) 252-8100	US	CA	EL SEGUNDO	90245	222 N. PACIFIC COAST HIGHWAY	SUITE 500	US	DE	340244000	GENCORP INC	19920703	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 07:36:00.0	0	1	ajrd-20220930_htm.xml	1					
0000045876-22-000081	45876	HARSCO CORP	8900	US	PA	CAMP HILL	17011	350 POPLAR CHURCH ROAD		7177637064	US	PA	CAMP HILL	17011	350 POPLAR CHURCH ROAD		US	DE	231483991			1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 07:52:00.0	0	0	hsc-20221101_htm.xml	1					
0000045876-22-000084	45876	HARSCO CORP	8900	US	PA	CAMP HILL	17011	350 POPLAR CHURCH ROAD		7177637064	US	PA	CAMP HILL	17011	350 POPLAR CHURCH ROAD		US	DE	231483991			1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 15:10:00.0	0	1	hsc-20220930_htm.xml	1					
0000048287-22-000182	48287	HNI CORP	2522	US	IA	MUSCATINE	52761-7109	600 EAST SECOND STREET - PO BOX 1109		5632727400	US	IA	MUSCATINE	52761	600 EAST SECOND STREET	P O BOX 1109	US	IA	420617510	HON INDUSTRIES INC	19920703	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 08:30:00.0	0	1	hni-20221001_htm.xml	1					
0000054381-22-000055	54381	KAMAN CORP	3760	US	CT	BLOOMFIELD	06002	1332 BLUE HILLS AVE	PO BOX 1	8602436321	US	CT	BLOOMFIELD	06002	1332 BLUE HILLS AVE	PO BOX 1	US	CT	060613548	KAMAN CORP	19920703	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 16:33:00.0	1	0	kamn-20221101_htm.xml	1					
0000054381-22-000057	54381	KAMAN CORP	3760	US	CT	BLOOMFIELD	06002	1332 BLUE HILLS AVE	PO BOX 1	8602436321	US	CT	BLOOMFIELD	06002	1332 BLUE HILLS AVE	PO BOX 1	US	CT	060613548	KAMAN CORP	19920703	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 16:37:00.0	0	1	kamn-20220930_htm.xml	1					
0000059478-22-000248	59478	ELI LILLY & CO	2834	US	IN	INDIANAPOLIS	46285	LILLY CORPORATE CTR	DROP CODE 1094	3172762000	US	IN	INDIANAPOLIS	46285	LILLY CORPORATE CENTER	DROP CODE 1094	US	IN	350470950	LILLY ELI & CO	19941024	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 07:04:00.0	0	0	lly-20221101_htm.xml	1					
0000059478-22-000250	59478	ELI LILLY & CO	2834	US	IN	INDIANAPOLIS	46285	LILLY CORPORATE CTR	DROP CODE 1094	3172762000	US	IN	INDIANAPOLIS	46285	LILLY CORPORATE CENTER	DROP CODE 1094	US	IN	350470950	LILLY ELI & CO	19941024	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 11:16:00.0	0	1	lly-20220930_htm.xml	1					
0000064996-22-000023	64996	MERCURY GENERAL CORP	6331	US	CA	LOS ANGELES	90010	4484 WILSHIRE BLVD		2139371060	US	CA	LOS ANGELES	90010	4484 WILSHIRE BLVD		US	CA	952211612			1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 16:09:00.0	0	1	mcy-20220930_htm.xml	1					
0000067887-22-000071	67887	MOOG INC.	3590	US	NY	EAST AURORA	14052	400 JAMISON ROAD		716 652 2000	US	NY	EAST AURORA	14052	400 JAMISON ROAD		US	NY	160757636	MOOG INC	19920703	1-LAF	0	0930	8-K	20221031			20221101	2022-11-01 16:58:00.0	0	0	mog-20221027_htm.xml	1					
0000071829-22-000166	71829	NEWPARK RESOURCES INC	3533	US	TX	THE WOODLANDS	77381	9320 LAKESIDE BOULEVARD	SUITE 100	281-362-6800	US	TX	THE WOODLANDS	77381	9320 LAKESIDE BOULEVARD	SUITE 100	US	DE	721123385	NEW PARK MINING CO	19720828	2-ACC	0	1231	8-K	20221031			20221101	2022-11-01 16:48:00.0	0	0	nr-20221101_htm.xml	1					
0000076063-22-000035	76063	PANHANDLE EASTERN PIPE LINE COMPANY, LP	4922	US	TX	DALLAS	75225	8111 WESTCHESTER		214-981-0700	US	TX	DALLAS	75225	8111 WESTCHESTER		US	DE	440382470	PANHANDLE EASTERN PIPE LINE CO LP	20040803	4-NON	0	1231	8-K	20221031			20221101	2022-11-01 16:16:00.0	0	0	pepl-20221101_htm.xml	1					
0000076605-22-000125	76605	PATRICK INDUSTRIES INC	3714	US	IN	ELKHART	46515	107 WEST FRANKLIN STREET PO BOX 638		574-294-7511	US	IN	ELKHART	46515	107 WEST FRANKLIN STREET PO BOX 638		US	IN	351057796			1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 09:08:00.0	0	0	patk-20221027_htm.xml	1					
0000078003-22-000098	78003	PFIZER INC	2834	US	NY	NEW YORK	10017	235 E 42ND ST		2125732323	US	NY	NEW YORK	10017	235 E 42ND ST		US	DE	135315170	PFIZER CHARLES & CO INC	19710908	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 08:11:00.0	0	0	pfe-20221101_htm.xml	1					
0000080661-22-000080	80661	PROGRESSIVE CORP/OH/	6331	US	OH	MAYFIELD VILLAGE	44143	6300 WILSON MILLS RD		4404615000	US	OH	MAYFIELD VILLAGE	44143	6300 WILSON MILLS RD		US	OH	340963169			1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 09:50:00.0	0	1	pgr-20220930_htm.xml	1					
0000081061-22-000041	81061	PUBLIX SUPER MARKETS INC	5411	US	FL	LAKELAND	33811	3300 PUBLIX CORPORATE PARKWAY		863-688-1188	US	FL	LAKELAND	33811	3300 PUBLIX CORPORATE PARKWAY		US	FL	590324412			4-NON	0	1231	8-K	20221031			20221101	2022-11-01 14:47:00.0	0	0	ck0000081061-20221101_htm.xml	1					
0000081061-22-000042	81061	PUBLIX SUPER MARKETS INC	5411	US	FL	LAKELAND	33811	3300 PUBLIX CORPORATE PARKWAY		863-688-1188	US	FL	LAKELAND	33811	3300 PUBLIX CORPORATE PARKWAY		US	FL	590324412			4-NON	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 15:06:00.0	0	1	ck0000081061-20220924_htm.xml	1					
0000082811-22-000177	82811	REGAL REXNORD CORP	3621	US	WI	BELOIT	53511	200 STATE ST		6083648800	US	WI	BELOIT	53511-6254	200 STATE STREET		US	WI	390875718	REGAL BELOIT CORP	19920703	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 06:36:00.0	0	0	rbc-20221031_htm.xml	1					
0000084246-22-000006	84246	RLI CORP	6331	US	IL	PEORIA	61615	9025 N. LINDBERGH DRIVE		3096921000	US	IL	PEORIA	61615	9025 N. LINDBERGH DRIVE		US	DE	370889946			1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 16:09:00.0	0	0	tmb-20221028x8k_htm.xml	1					
0000088121-22-000058	88121	SEABOARD CORP /DE/	5150	US	KS	SHAWNEE MISSION	66202	9000 W. 67TH STREET		9136768800	US	KS	SHAWNEE MISSION	66202	9000 W. 67TH STREET		US	DE	042260388	SEABOARD ALLIED MILLING CORP	19820328	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 16:06:00.0	0	0	seb-20221101x8k_htm.xml	1					
0000088121-22-000060	88121	SEABOARD CORP /DE/	5150	US	KS	SHAWNEE MISSION	66202	9000 W. 67TH STREET		9136768800	US	KS	SHAWNEE MISSION	66202	9000 W. 67TH STREET		US	DE	042260388	SEABOARD ALLIED MILLING CORP	19820328	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 16:10:00.0	0	1	seb-20221001x10q_htm.xml	1					
0000089089-22-000065	89089	SERVICE CORP INTERNATIONAL	7200	US	TX	HOUSTON	77019	1929 ALLEN PKWY	P O BOX 130548	7135225141	US	TX	HOUSTON	77219-0548	P O BOX 130548		US	TX	741488375	SERVICE CORPORATION INTERNATIONAL	19920703	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 16:52:00.0	0	0	sci-20221101_htm.xml	1					
0000091576-22-000119	91576	KEYCORP /NEW/	6021	US	OH	CLEVELAND	44114-1306	127 PUBLIC SQ		2166896300	US	OH	CLEVELAND	44114-1306	127 PUBLIC SQ		US	OH	346542451	SOCIETY CORP	19920703	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 16:04:00.0	0	1	key-20220930_htm.xml	1					
0000096021-22-000206	96021	SYSCO CORP	5140	US	TX	HOUSTON	77077	1390 ENCLAVE PKWY		281-584-1390	US	TX	HOUSTON	77077	1390 ENCLAVE PKWY		US	DE	741648137			1-LAF	0	0630	8-K	20221031			20221101	2022-11-01 08:05:00.0	0	0	syy-20221101_htm.xml	1					
0000106640-22-000141	106640	WHIRLPOOL CORP /DE/	3630	US	MI	BENTON HARBOR	49022-2692	WHIRLPOOL CNTR 2000 M 63	C/O CORPORATE SECRETARY	2699235000	US	MI	BENTON HARBOR	49022-2692	WHIRLPOOL CTR 2000 M 63	C/O CORPORATE SECRETARY	US	DE	381490038	WHIRLPOOL SEEGER CORP	19710824	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 07:04:00.0	0	0	whr-20221031_htm.xml	1					
0000107815-22-000302	783325	WEC ENERGY GROUP, INC.	4931	US	WI	MILWAUKEE	53201	231 W MICHIGAN ST	P O BOX 1331	414-221-2345	US	WI	MILWAUKEE	53201	231 WEST MICHIGAN STREET	P O BOX 1331	US	WI	391391525	WISCONSIN ENERGY CORP	19920703	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 07:27:00.0	0	0	wec-20221101_htm.xml	1					
0000109563-22-000130	109563	APPLIED INDUSTRIAL TECHNOLOGIES INC	5080	US	OH	CLEVELAND	44115-5056	ONE APPLIED PLAZA		216-426-4753	US	OH	CLEVELAND	44115-5056	ONE APPLIED PLAZA		US	OH	340117420	BEARINGS INC /OH/	19920703	1-LAF	0	0630	8-K	20221031			20221101	2022-11-01 17:02:00.0	0	0	ait-20221028_htm.xml	1					
0000216228-22-000049	216228	ITT INC.	3561	US	CT	STAMFORD	06902	100 WASHINGTON BLVD	6TH FLOOR	914.641.2000	US	CT	STAMFORD	06902	100 WASHINGTON BLVD	6TH FLOOR			811197930	ITT INC.	20160517	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 16:09:00.0	0	0	itt-20221101_htm.xml	1					
0000310764-22-000105	310764	STRYKER CORP	3841	US	MI	KALAMAZOO	49002	2825 AIRVIEW BLVD		2693892600	US	MI	KALAMAZOO	49002	2825 AIRVIEW BLVD		US	MI	381239739			1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 14:28:00.0	0	1	syk-20220930_htm.xml	1					
0000314808-22-000126	314808	VALARIS LTD	1381	BM		HAMILTON	HM 11	CLARENDON HOUSE	2 CHURCH STREET	4402076594660	BM		HAMILTON	HM 11	CLARENDON HOUSE	2 CHURCH STREET			980635229	VALARIS PLC	20190801	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 06:33:00.0	0	0	val-20221031_htm.xml	1					
0000314808-22-000128	314808	VALARIS LTD	1381	BM		HAMILTON	HM 11	CLARENDON HOUSE	2 CHURCH STREET	4402076594660	BM		HAMILTON	HM 11	CLARENDON HOUSE	2 CHURCH STREET			980635229	VALARIS PLC	20190801	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 07:23:00.0	0	1	val-20220930_htm.xml	1					
0000317540-22-000038	317540	COCA-COLA CONSOLIDATED, INC.	2086	US	NC	CHARLOTTE	28211	4100 COCA COLA PLZ		7045514400	US	NC	CHARLOTTE	28211	4100 COCA COLA PLZ		US	DE	560950585	COCA COLA BOTTLING CO CONSOLIDATED /DE/	19920703	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 16:14:00.0	0	0	coke-20221101_htm.xml	1					
0000317540-22-000039	317540	COCA-COLA CONSOLIDATED, INC.	2086	US	NC	CHARLOTTE	28211	4100 COCA COLA PLZ		7045514400	US	NC	CHARLOTTE	28211	4100 COCA COLA PLZ		US	DE	560950585	COCA COLA BOTTLING CO CONSOLIDATED /DE/	19920703	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 16:17:00.0	0	1	coke-20220930_htm.xml	1					
0000318300-22-000296	318300	PEOPLES BANCORP INC	6022	US	OH	MARIETTA	45750-0738	138 PUTNAM ST	P O BOX 738	7403733155	US	OH	MARIETTA	45750-0738	138 PUTNAM ST	P O BOX 738	US	OH	310987416			2-ACC	0	1231	8-K	20221031			20221101	2022-11-01 16:36:00.0	0	0	pebo-20221101_htm.xml	1					
0000712515-22-000065	712515	ELECTRONIC ARTS INC.	7372	US	CA	REDWOOD CITY	94065	209 REDWOOD SHORES PARKWAY		650-628-1500	US	CA	REDWOOD CITY	94065	209 REDWOOD SHORES PARKWAY		US	DE	942838567	ELECTRONIC ARTS INC	19920703	1-LAF	0	0331	8-K	20221031			20221101	2022-11-01 16:03:00.0	0	0	ea-20221031_htm.xml	1					
0000714395-22-000043	714395	GERMAN AMERICAN BANCORP, INC.	6022	US	IN	JASPER	47546	711 MAIN ST	P O BOX 810	8124821314	US	IN	JASPER	47546	711 MAIN STREET		US	IN	351547518	GERMAN AMERICAN BANCORP	19950510	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 08:33:00.0	0	0	gabc-20221031_htm.xml	1					
0000716643-22-000074	716643	REGIS CORP	7200	US	MN	MINNEAPOLIS	55416	3701 WAYZATA BLVD	SUITE 500	9529477777	US	MN	MINNEAPOLIS	55416	3701 WAYZATA BLVD	SUITE 500	US	MN	410749934			2-ACC	0	0630	8-K	20221031			20221101	2022-11-01 06:03:00.0	0	0	rgs-20221101_htm.xml	1					
0000716643-22-000075	716643	REGIS CORP	7200	US	MN	MINNEAPOLIS	55416	3701 WAYZATA BLVD	SUITE 500	9529477777	US	MN	MINNEAPOLIS	55416	3701 WAYZATA BLVD	SUITE 500	US	MN	410749934			2-ACC	0	0630	10-Q	20220930	2023	Q1	20221101	2022-11-01 06:14:00.0	0	1	rgs-20220930_htm.xml	1					
0000719733-22-000067	719733	KEY TRONIC CORP	3672	US	WA	SPOKANE	99216	4424 N. SULLIVAN ROAD		5099288000	US	WA	SPOKANE	99214	P O BOX 14687		US	WA	910849125			2-ACC	0	0630	8-K	20221031			20221101	2022-11-01 16:00:00.0	0	0	ktcc-20221101_htm.xml	1					
0000723612-22-000051	723612	AVIS BUDGET GROUP, INC.	7510	US	NJ	PARSIPPANY	07054	6 SYLVAN WAY		973-496-4700	US	NJ	PARSIPPANY	07054	6 SYLVAN WAY		US	DE	060918165	CENDANT CORP	19971218	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 09:26:00.0	0	1	car-20220930_htm.xml	1					
0000749251-22-000033	749251	GARTNER INC	8741	US	CT	STAMFORD	06904-2212	56 TOP GALLANT RD	P O BOX 10212	2039640096	US	CT	STAMFORD	06904-2212	56 TOP GALLANT RD	P O BOX 10212	US	DE	043099750	GARTNER GROUP INC	19930823	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 06:04:00.0	0	0	it-20221101_htm.xml	1					
0000749251-22-000035	749251	GARTNER INC	8741	US	CT	STAMFORD	06904-2212	56 TOP GALLANT RD	P O BOX 10212	2039640096	US	CT	STAMFORD	06904-2212	56 TOP GALLANT RD	P O BOX 10212	US	DE	043099750	GARTNER GROUP INC	19930823	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 06:08:00.0	0	1	it-20220930_htm.xml	1					
0000763744-22-000076	763744	LCI INDUSTRIES	3714	US	IN	ELKHART	46514	3501 COUNTY ROAD 6 EAST		5745351125	US	IN	ELKHART	46514	3501 COUNTY ROAD 6 EAST		US	DE	133250533	DREW INDUSTRIES INC	20161220	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 07:53:00.0	0	0	lcii-20221026_htm.xml	1					
0000763744-22-000078	763744	LCI INDUSTRIES	3714	US	IN	ELKHART	46514	3501 COUNTY ROAD 6 EAST		5745351125	US	IN	ELKHART	46514	3501 COUNTY ROAD 6 EAST		US	DE	133250533	DREW INDUSTRIES INC	20161220	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 07:56:00.0	0	0	lcii-20221101_htm.xml	1					
0000763744-22-000080	763744	LCI INDUSTRIES	3714	US	IN	ELKHART	46514	3501 COUNTY ROAD 6 EAST		5745351125	US	IN	ELKHART	46514	3501 COUNTY ROAD 6 EAST		US	DE	133250533	DREW INDUSTRIES INC	20161220	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 11:26:00.0	0	1	lcii-20220930_htm.xml	1					
0000772406-22-000036	772406	CIRRUS LOGIC, INC.	3674	US	TX	AUSTIN	78701	800 WEST 6TH STREET		512-851-4000	US	TX	AUSTIN	78701	800 WEST 6TH STREET		US	DE	770024818	CIRRUS LOGIC INC	19920703	1-LAF	0	0331	8-K	20221031			20221101	2022-11-01 16:02:00.0	0	0	crus-20221101_htm.xml	1					
0000772406-22-000037	772406	CIRRUS LOGIC, INC.	3674	US	TX	AUSTIN	78701	800 WEST 6TH STREET		512-851-4000	US	TX	AUSTIN	78701	800 WEST 6TH STREET		US	DE	770024818	CIRRUS LOGIC INC	19920703	1-LAF	0	0331	10-Q	20220930	2023	Q2	20221101	2022-11-01 16:04:00.0	0	1	crus-20220924_htm.xml	1					
0000821026-22-000234	821026	ANDERSONS, INC.	5150	US	OH	MAUMEE	43537	1947 BRIARFIELD BOULEVARD		(419)893-5050	US	OH	MAUMEE	43537	1947 BRIARFIELD BOULEVARD		US	OH	341562374	ANDERSONS INC	19960117	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 16:44:00.0	0	0	ande-20221101_htm.xml	1					
0000823277-22-000046	823277	CHS INC	5150	US	MN	INVER GROVE HEIGHTS	55077	5500 CENEX DRIVE		651-355-6000	US	MN	INVER GROVE HEIGHTS	55077	5500 CENEX DRIVE		US	MN	410251095	CENEX HARVEST STATES COOPERATIVES	19980611	4-NON	0	0831	8-K	20221031			20221101	2022-11-01 15:11:00.0	0	0	chscp-20221101_htm.xml	1					
0000827052-22-000075	827052	EDISON INTERNATIONAL	4911	US	CA	ROSEMEAD	91770	2244 WALNUT GROVE AVE,	P O BOX 800	(626) 302-2222	US	CA	ROSEMEAD	91770	2244 WALNUT GROVE AVE,	P O BOX 800	US	CA	954137452	SCECORP	19920703	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 16:07:00.0	0	0	eix-20221101x8k_htm.xml	2	92103				
0000827052-22-000076	827052	EDISON INTERNATIONAL	4911	US	CA	ROSEMEAD	91770	2244 WALNUT GROVE AVE,	P O BOX 800	(626) 302-2222	US	CA	ROSEMEAD	91770	2244 WALNUT GROVE AVE,	P O BOX 800	US	CA	954137452	SCECORP	19920703	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 16:08:00.0	0	1	eix-20220930x10q_htm.xml	2	92103				
0000842162-22-000044	842162	LEAR CORP	3714	US	MI	SOUTHFIELD	48033	21557 TELEGRAPH ROAD		2484471500	US	MI	SOUTHFIELD	48033	21557 TELEGRAPH ROAD		US	DE	133386776	LEAR CORP /DE/	19960620	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 07:08:00.0	0	0	lear-20221101_htm.xml	1					
0000842162-22-000046	842162	LEAR CORP	3714	US	MI	SOUTHFIELD	48033	21557 TELEGRAPH ROAD		2484471500	US	MI	SOUTHFIELD	48033	21557 TELEGRAPH ROAD		US	DE	133386776	LEAR CORP /DE/	19960620	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 09:13:00.0	0	1	lear-20221001_htm.xml	1					
0000852772-22-000117	852772	DENNY'S CORP	5812	US	SC	SPARTANBURG	29319	203 EAST MAIN STREET		8645978000	US	SC	SPARTANBURG	29319	203 EAST MAIN STREET		US	DE	133487402	DENNYS CORP	20020801	1-LAF	0	1231	8-K	20221031			20221101	2022-11-01 16:10:00.0	0	0	denn-20221101_htm.xml	1					
0000860546-22-000051	860546	CORPORATE OFFICE PROPERTIES TRUST	6798	US	MD	COLUMBIA	21046	6711 COLUMBIA GATEWAY DRIVE	SUITE 300	4432855400	US	MD	COLUMBIA	21046	6711 COLUMBIA GATEWAY DRIVE	SUITE 300	US	MD	232947217	CORPORATE OFFICE PROPERTIES TRUST INC	19980105	1-LAF	0	1231	10-Q	20220930	2022	Q3	20221101	2022-11-01 12:33:00.0	0	1	ofc-20220930_htm.xml	1					
