adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0001104659-22-067381	1526113	GLOBAL NET LEASE, INC.	6798	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR	212-415-6500	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR			452771978	AMERICAN REALTY CAPITAL GLOBAL TRUST, INC.	20120810	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 08:00:00.0	0	0	tm2217466d1_8k_htm.xml	1					
0001104659-22-067382	1568162	NECESSITY RETAIL REIT, INC.	6798	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR	212-415-6500	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR	US	MD	900929989	AMERICAN FINANCE TRUST, INC	20150623	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 08:01:00.0	1	0	tm2217464d1_8k_htm.xml	1					
0001104659-22-067388	1675644	FVCBANKCORP, INC.	6022	US	VA	FAIRFAX	22030	11325 RANDOM HILLS ROAD	SUITE 240	703-436-3800	US	VA	FAIRFAX	22030	11325 RANDOM HILLS ROAD	SUITE 240	US	VA	475020283			4-NON	0	1231	8-K	20220531			20220602	2022-06-02 08:31:00.0	0	0	tm2217475d1_8k_htm.xml	1					
0001104659-22-067390	1292519	INVIVO THERAPEUTICS HOLDINGS CORP.	3841	US	MA	CAMBRIDGE	02139	ONE KENDALL SQUARE	BUILDING 1400 EAST 4TH FLOOR	617-863-5524	US	MA	CAMBRIDGE	02139	ONE KENDALL SQUARE	BUILDING 1400 EAST 4TH FLOOR	US	NV	000000000	DESIGN SOURCE, INC.	20040602	4-NON	0	1231	8-K	20220531			20220602	2022-06-02 08:35:00.0	0	0	tm2217513d1_8k_htm.xml	1					
0001104659-22-067391	1342423	LIMONEIRA CO	0100	US	CA	SANTA PAULA	93060	1141 CUMMINGS ROAD		(805) 525-5541	US	CA	SANTA PAULA	93060	1141 CUMMINGS ROAD		US	DE	770260692			2-ACC	0	1031	8-K	20220531			20220602	2022-06-02 08:37:00.0	0	0	tm2217531d1_8k_htm.xml	1					
0001104659-22-067392	1201792	AMERICAN PUBLIC EDUCATION INC	8200	US	WV	CHARLES TOWN	25414	111 W CONGRESS STREET		(304) 724-3700	US	WV	CHARLES TOWN	25414	111 W CONGRESS STREET		US	DE	010724376			2-ACC	0	1231	8-K	20220531			20220602	2022-06-02 08:46:00.0	0	0	tm2217529d1_8k_htm.xml	1					
0001104659-22-067403	1046102	RITCHIE BROS AUCTIONEERS INC	7389	CA	BC	BURNABY	V5J 0C6	9500 GLENLYON PARKWAY		7783315500	CA	BC	BURNABY	V5J 0C6	9500 GLENLYON PARKWAY		CA	ON	000000000			1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 09:06:00.0	0	0	tm2217410d1_8k_htm.xml	1					
0001104659-22-067476	1035092	SHORE BANCSHARES INC	6021	US	MD	EASTON	21601-3013	18 EAST DOVER STREET		4108221400	US	MD	EASTON	21601-3013	18 EAST DOVER STREET		US	MD	521974638			4-NON	0	1231	8-K	20220531			20220602	2022-06-02 13:01:00.0	0	0	tm2217507d1_8k_htm.xml	1					
0001104659-22-067589	1377121	PROTAGONIST THERAPEUTICS, INC	2834	US	CA	NEWARK	94560-1160	7707 GATEWAY BLVD., SUITE 140		(510) 474-0170	US	CA	NEWARK	94560-1160	7707 GATEWAY BLVD., SUITE 140		US	DE	980505495	PROTAGONIST THERAPEUTICS INC	20130605	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 16:01:00.0	0	0	tm2217556d1_8k_htm.xml	1					
0001104659-22-067599	1717307	INDUSTRIAL LOGISTICS PROPERTIES TRUST	6798	US	MA	NEWTON	02458	TWO NEWTON PLACE	255 WASHINGTON STREET, SUITE 300	617-796-8303	US	MA	NEWTON	02458	TWO NEWTON PLACE	255 WASHINGTON STREET, SUITE 300	US	MD	822809631			1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 16:02:00.0	0	0	tm2217377d1_8k_htm.xml	1					
0001104659-22-067600	823768	WASTE MANAGEMENT INC	4953	US	TX	HOUSTON	77002	800 CAPITOL STREET, STE 3000		7135126200	US	TX	HOUSTON	77002	800 CAPITOL STREET, STE 3000		US	DE	731309529	USA WASTE SERVICES INC	19920703	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 16:03:00.0	0	0	tm2217217d1_8k_htm.xml	1					
0001104659-22-067608	1270073	INTERCEPT PHARMACEUTICALS, INC.	2834	US	NJ	MORRISTOWN	07960	305 MADISON AVENUE		646-747-1000	US	NJ	MORRISTOWN	07960	305 MADISON AVENUE		US	DE	223868459	INTERCEPT PHARMACEUTICALS INC	20031113	2-ACC	0	1231	8-K	20220531			20220602	2022-06-02 16:06:00.0	0	0	tm2217578d1_8k_htm.xml	1					
0001104659-22-067619	1477449	TELADOC HEALTH, INC.	8011	US	NY	PURCHASE	10577	2 MANHATTANVILLE ROAD	SUITE 203	2036352002	US	NY	PURCHASE	10577	2 MANHATTANVILLE ROAD	SUITE 203	US	DE	043705970	TELADOC, INC.	20091123	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 16:11:00.0	0	0	tm2217304d1_8k_htm.xml	1					
0001104659-22-067626	1561921	TELA BIO, INC.	3841	US	PA	MALVERN	19355	1 GREAT VALLEY PARKWAY, SUITE 24		484-320-2930	US	PA	MALVERN	19355	1 GREAT VALLEY PARKWAY, SUITE 24		US	DE	455320061			4-NON	0	1231	8-K	20220531			20220602	2022-06-02 16:16:00.0	0	0	tm2217511d1_8k_htm.xml	1					
0001104659-22-067640	1091667	CHARTER COMMUNICATIONS, INC. /MO/	4841	US	CT	STAMFORD	06901	400 ATLANTIC STREET		203-905-7800	US	CT	STAMFORD	06901	400 ATLANTIC STREET				841496755	CHARTER COMMUNICATIONS INC /MO/	19990723	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 16:31:00.0	0	0	tm2217554d1_8k_htm.xml	3	1271834 1271833				
0001104659-22-067697	1023024	ANI PHARMACEUTICALS INC	2834	US	MN	BAUDETTE	56623	210 MAIN STREET WEST		2186343500	US	MN	BAUDETTE	56623	210 MAIN STREET WEST		US	DE	582301143	BIOSANTE PHARMACEUTICALS INC	19991228	2-ACC	0	1231	8-K	20220531			20220602	2022-06-02 17:01:00.0	0	0	tm2217581d1_8k_htm.xml	1					
0001104659-22-067703	1811210	LUCID GROUP, INC.	3711	US	CA	NEWARK	94560	7373 GATEWAY BLVD.		(510) 648-3553	US	CA	NEWARK	94560	7373 GATEWAY BLVD.		US	DE	850891392	CHURCHILL CAPITAL CORP IV	20200714	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 17:10:00.0	0	0	tm2217505d1_8k_htm.xml	1					
0001104659-22-067710	1722964	Y-MABS THERAPEUTICS, INC.	2834	US	NY	NEW YORK	10169	230 PARK AVENUE	SUITE 3350	212-847-9841	US	NY	NEW YORK	10169	230 PARK AVENUE	SUITE 3350	US	DE	474619612			1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 17:16:00.0	0	0	tm2217462d1_8k_htm.xml	1					
0001104659-22-067715	1827821	FORGE GLOBAL HOLDINGS, INC.	6200	US	CA	SAN FRANCISCO	94105	415 MISSION ST.		415-881-1612	US	CA	SAN FRANCISCO	94105	415 MISSION ST.		US	DE	000000000	MOTIVE CAPITAL CORP	20201120	4-NON	0	1231	8-K	20220531			20220602	2022-06-02 17:21:00.0	0	0	tm2217541d1_8k_htm.xml	1					
0001104659-22-067717	910267	TITAN PHARMACEUTICALS INC	2836	US	CA	SAN FRANCISCO	94080	400 OYSTER POINT BLVD	SUITE 505	6502444990	US	CA	SAN FRANCISCO	94080	400 OYSTER POINT BLVD	SUITE 505	US	DE	943171940			4-NON	0	1231	8-K	20220531			20220602	2022-06-02 17:22:00.0	0	0	tm2217582d1_8k_htm.xml	1					
0001104659-22-067719	1711933	AKOYA BIOSCIENCES, INC.	3826	US	MA	MARLBOROUGH	01762	100 CAMPUS DRIVE	6TH FLOOR	855.896.8401	US	MA	MARLBOROUGH	01762	100 CAMPUS DRIVE	6TH FLOOR	US	DE	475586242			4-NON	0	1231	8-K	20220531			20220602	2022-06-02 17:24:00.0	0	0	tm2217514d1_8k_htm.xml	1					
0001120970-22-000052	1120970	COMSTOCK MINING INC.	2860	US	NV	VIRGINIA CITY,	89440	117 AMERICAN FLAT ROAD	PO BOX 1118	775-847-5272	US	NV	VIRGINIA CITY,	89440	117 AMERICAN FLAT ROAD	PO BOX 1118	US	NV	650955118	GOLDSPRING INC	20040730	4-NON	0	1231	8-K	20220531			20220602	2022-06-01 18:18:00.0	0	0	lode-20220526_htm.xml	1					
0001140361-22-021510	1089815	U.S. NEUROSURGICAL HOLDINGS, INC.	8093	US	MD	ROCKVILLE	20850	2400 RESEARCH BLVD	SUITE 325	3012088998	US	MD	ROCKVILLE	20850	2400 RESEARCH BLVD	SUITE 325	US	DE	521842411	US NEUROSURGICAL INC	19990630	4-NON	0	1231	8-K	20220531			20220602	2022-06-01 17:49:00.0	0	0	brhc10038394_8k_htm.xml	1					
0001140361-22-021546	1021561	NU SKIN ENTERPRISES, INC.	5122	US	UT	PROVO	84601	75 WEST CENTER ST	ATTN: GREGORY BELLISTON	801-345-1000	US	UT	PROVO	84601	75 WEST CENTER ST	ATTN: GREGORY BELLISTON	US	DE	870565309	NU SKIN ENTERPRISES INC	19980909	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 06:02:00.0	0	0	brhc10038383_8k_htm.xml	1					
0001140361-22-021559	1472091	PDS BIOTECHNOLOGY CORP	2834	US	NJ	FLORHAM PARK	07932	25B VREELAND ROAD	SUITE 300	800-208-3343	US	NJ	FLORHAM PARK	07932	25B VREELAND ROAD	SUITE 300	US	DE	264231384	EDGE THERAPEUTICS, INC.	20090911	4-NON	0	1231	8-K	20220531			20220602	2022-06-02 08:18:00.0	0	0	brhc10038392_8k_htm.xml	1					
0001140361-22-021561	1823575	L&F ACQUISITION CORP.	7389	US	IL	CHICAGO	60606	150 NORTH RIVERSIDE PLAZA	SUITE 5200	312-701-1777	US	IL	CHICAGO	60606	150 NORTH RIVERSIDE PLAZA	SUITE 5200	KY		000000000			4-NON	0	1231	8-K/A	20220531			20220602	2022-06-02 09:15:00.0	0	0	ny20001834x26_8ka_htm.xml	1					
0001140361-22-021594	93389	STANDARD MOTOR PRODUCTS, INC.	3714	US	NY	LONG ISLAND CITY	11101	37-18 NORTHERN BLVD.		718-392-0200	US	NY	LONG ISLAND CITY	11101	37-18 NORTHERN BLVD.		US	NY	111362020	STANDARD MOTOR PRODUCTS INC	19920703	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 14:21:00.0	0	0	brhc10038367_8k_htm.xml	1					
0001140361-22-021615	1828161	FTC SOLAR, INC.	3674	US	TX	AUSTIN	78759	9020 N CAPITAL OF TEXAS HWY, SUITE I-260		(907) 312-0717	US	TX	AUSTIN	78759	9020 N CAPITAL OF TEXAS HWY, SUITE I-260		US	DE	814816270			4-NON	0	1231	8-K	20220531			20220602	2022-06-02 16:15:00.0	0	0	brhc10038426_8k_htm.xml	1					
0001140361-22-021624	1774155	BTRS HOLDINGS INC.	7371	US	NJ	LAWRENCEVILLE	08648	1009 LENOX DRIVE	SUITE 101	6092351010	US	NJ	LAWRENCEVILLE	08648	1009 LENOX DRIVE	SUITE 101	US	DE	833780685	SOUTH MOUNTAIN MERGER CORP.	20190417	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 16:35:00.0	0	0	brhc10038416_8k_htm.xml	1					
0001140361-22-021640	1897982	ASPEN TECHNOLOGY, INC.	7371	US	MA	BEDFORD	01730	20 CROSBY DRIVE		781-221-6400	US	MA	BEDFORD	01730	20 CROSBY DRIVE		US	DE	873100817	EMERSUB CX, INC.	20211208	4-NON	0	0630	8-K12B/A	20220430			20220602	2022-06-02 17:15:00.0	0	0	brhc10038422_8k12ba_htm.xml	1					
0001171843-22-004088	1077688	HOOKER FURNISHINGS CORP	2510	US	VA	MARTINSVILLE	24115	440 E COMMONWEALTH BLVD	POB 4708	2766322133	US	VA	MARTINSVILLE	24115	440 E COMMONWEALTH BLVD	POB 4708	US	VA	540251350	HOOKER FURNITURE CORP	19990128	2-ACC	0	0131	8-K	20220531			20220602	2022-06-02 08:03:00.0	0	0	f8k_060122_htm.xml	1					
0001171843-22-004090	1838128	LOWELL FARMS INC.	0100	US	CA	SALINAS	93907	19 QUAIL RUN CIRCLE - SUITE B		(831) 998-8214	US	CA	SALINAS	93907	19 QUAIL RUN CIRCLE - SUITE B		CA	BC	000000000	INDUS HOLDINGS, INC.	20201228	4-NON	0	1231	8-K	20220531			20220602	2022-06-02 10:41:00.0	0	0	f8k_060222_htm.xml	1					
0001171843-22-004097	1318008	ZUMIEZ INC	5600	US	WA	LYNNWOOD	98036	4001 204TH STREET  SW		425-551-1500	US	WA	LYNNWOOD	98036	4001 204TH STREET  SW		US	WA	911040022			1-LAF	0	0131	8-K	20220531			20220602	2022-06-02 16:15:00.0	0	0	f8k_060222_htm.xml	1					
0001171843-22-004098	1423221	QUANEX BUILDING PRODUCTS CORP	3350	US	TX	HOUSTON	77027	1800 WEST LOOP SOUTH	SUITE 1500	7139614600	US	TX	HOUSTON	77027	1800 WEST LOOP SOUTH	SUITE 1500	US	DE	261561397			1-LAF	0	1031	8-K	20220531			20220602	2022-06-02 16:17:00.0	0	0	f8k_060222_htm.xml	1					
0001171843-22-004103	882361	APTOSE BIOSCIENCES INC.	2836	CA	ON	TORONTO	M2J 4R3	251 CONSUMERS ROAD	SUITE 1105	647-479-9828	CA	ON	TORONTO	M2J 4R3	251 CONSUMERS ROAD	SUITE 1105	CA	ON	000000000	APTOSE BIOSCIENCES INC., (FORMERLY LORUS THERAPEUTICS INC.)	20140905	4-NON	0	1231	8-K	20220531			20220602	2022-06-02 17:30:00.0	1	0	f8k_060222_htm.xml	1					
0001172052-22-000033	1172052	SAFETY INSURANCE GROUP INC	6331	US	MA	BOSTON	02110	20 CUSTOM HOUSE STREET		617-951-0600	US	MA	BOSTON	02110	20 CUSTOM HOUSE STREET		US	DE	134181699	SAFETY HOLDINGS INC	20020424	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 08:58:00.0	0	0	saft-20220601x8k_htm.xml	1					
0001178913-22-002270	1607962	REWALK ROBOTICS LTD.	3842	IL		YOKNEAM ILIT	2069203	3 HATNUFA ST.	FLOOR 6	97249590123	IL		YOKNEAM ILIT	2069203	3 HATNUFA ST.	FLOOR 6	IL		000000000	ARGO MEDICAL TECHNOLOGIES LTD.	20140513	4-NON	0	1231	8-K	20220531			20220602	2022-06-02 08:11:00.0	0	0	form8k_htm.xml	1					
0001193125-22-165362	1747009	EQUITRANS MIDSTREAM CORP	4922	US	PA	CANONSBURG	15317	2200 ENERGY DRIVE		724-271-7600	US	PA	CANONSBURG	15317	2200 ENERGY DRIVE		US	PA	830516635	EQT MIDSTREAM SPINCO, INC.	20180717	1-LAF	0	1231	8-K	20220531			20220602	2022-06-01 17:43:00.0	0	0	d287257d8k_htm.xml	1					
0001193125-22-165448	1598665	HERITAGE INSURANCE HOLDINGS, INC.	6331	US	FL	TAMPA	33607	1401 N WESTSHORE BLVD		7273627202	US	FL	TAMPA	33607	1401 N WESTSHORE BLVD		US	DE	455338504	HERITAGE INSURANCE HOLDINGS, LLC	20140130	2-ACC	0		8-K	20220531			20220602	2022-06-01 19:52:00.0	0	0	d365533d8k_htm.xml	1					
0001193125-22-165669	1841761	VIRGIN GROUP ACQUISITION CORP. II	5961	US	NY	NEW YORK	10012	65 BLEECKER STREET	6TH FLOOR	(212) 497-9050	US	NY	NEW YORK	10012	65 BLEECKER STREET	6TH FLOOR	KY		000000000			4-NON	0	1231	8-K	20220531			20220602	2022-06-02 06:08:00.0	0	0	d203069d8k_htm.xml	1					
0001193125-22-165676	1156039	ANTHEM, INC.	6324	US	IN	INDIANAPOLIS	46204	220 VIRGINIA AVENUE		3174886000	US	IN	INDIANAPOLIS	46204	220 VIRGINIA AVENUE		US	IN	352145715	WELLPOINT, INC	20100105	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 06:09:00.0	0	0	d358893d8k_htm.xml	1					
0001193125-22-165707	1053507	AMERICAN TOWER CORP /MA/	6798	US	MA	BOSTON	02116	116 HUNTINGTON AVE		6173757500	US	MA	BOSTON	02116	116 HUNTINGTON AVE		US	DE	650723837	AMERICAN TOWER SYSTEMS CORP	19980128	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 06:38:00.0	0	0	d336693d8k_htm.xml	1					
0001193125-22-165724	1046257	INGREDION INC	2040	US	IL	WESTCHESTER	60154	5 WESTBROOK CORPORATE CENTER		7085512600	US	IL	WESTCHESTER	60154	INGREDION INCORPORATED	5 WESTBROOK CORPORATE CENTER	US	DE	223514823	CORN PRODUCTS INTERNATIONAL INC	19970917	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 06:53:00.0	0	0	d365695d8k_htm.xml	1					
0001193125-22-165785	1759138	CABALETTA BIO, INC.	2836	US	PA	PHILADELPHIA	19104	2929 ARCH STREET	SUITE 600	(267) 759-3100	US	PA	PHILADELPHIA	19104	2929 ARCH STREET	SUITE 600	US	DE	000000000			4-NON	0	1231	8-K	20220531			20220602	2022-06-02 08:01:00.0	0	0	d319873d8k_htm.xml	1					
0001193125-22-165786	1013857	PEGASYSTEMS INC	7374	US	MA	CAMBRIDGE	02142-1531	ONE MAIN STREET		6173749600	US	MA	CAMBRIDGE	02142-1531	ONE MAIN STREET		US	MA	042787865			1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 08:01:00.0	0	0	d353300d8k_htm.xml	1					
0001193125-22-165792	816956	CONMED CORP	3845	US	FL	LARGO	33773	11311 CONCEPT BOULEVARD		727-214-2974	US	FL	LARGO	33773	11311 CONCEPT BOULEVARD		US	DE	160977505	CONMED CORP	19920703	1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 08:04:00.0	0	0	d356075d8k_htm.xml	1					
0001193125-22-165809	1597033	SABRE CORP	7370	US	TX	SOUTHLAKE	76092	3150 SABRE DRIVE		682 605 1000	US	TX	SOUTHLAKE	76092	3150 SABRE DRIVE		US	DE	208647322			1-LAF	0	1231	8-K	20220531			20220602	2022-06-02 08:27:00.0	0	0	d294442d8k_htm.xml	1					
0001193125-22-165816	1738827	KLX ENERGY SERVICES HOLDINGS, INC.	1389	US	TX	HOUSTON	77056	3040 POST OAK BOULEVARD	15TH FLOOR	(832) 844-1015	US	TX	HOUSTON	77056	3040 POST OAK BOULEVARD	15TH FLOOR			364904146	KLX ENERGY SERVICES INC.	20180426	4-NON	0	1231	8-K	20220531			20220602	2022-06-02 08:31:00.0	0	0	d283510d8k_htm.xml	1					
0001193125-22-165821	1587221	ZOSANO PHARMA CORP	2834	US	CA	FREMONT	94555	34790 ARDENTECH COURT		510-745-1200	US	CA	FREMONT	94555	34790 ARDENTECH COURT		US	DE	454488360	ZP HOLDINGS INC	20130919	4-NON	0	1231	8-K	20220531			20220602	2022-06-02 08:36:00.0	0	0	d298742d8k_htm.xml	1					
0001193125-22-165839	789019	MICROSOFT CORP	7372	US	WA	REDMOND	98052-6399	ONE MICROSOFT WAY		425-882-8080	US	WA	REDMOND	98052-6399	ONE MICROSOFT WAY		US	WA	911144442			1-LAF	0	0630	8-K	20220531			20220602	2022-06-02 09:02:00.0	0	0	d295016d8k_htm.xml	1					
0001193125-22-165841	1636282	AEGLEA BIOTHERAPEUTICS, INC.	2834	US	TX	AUSTIN	78746	805 LAS CIMAS PARKWAY	SUITE 100	(512) 942-2935	US	TX	AUSTIN	78746	805 LAS CIMAS PARKWAY	SUITE 100	US	DE	464312787			4-NON	0	1231	8-K	20220531			20220602	2022-06-02 09:03:00.0	0	0	d362890d8k_htm.xml	1					
0001193125-22-166028	1760173	SURGALIGN HOLDINGS, INC.	3842	US	IL	DEERFIELD	60015	520 LAKE COOK ROAD, SUITE 315		3864188888	US	IL	DEERFIELD	60015	520 LAKE COOK ROAD, SUITE 315		US	DE	832540607	RTI SURGICAL HOLDINGS, INC.	20190308	2-ACC	0	1231	8-K	20220531			20220602	2022-06-02 13:00:00.0	0	0	d321711d8k_htm.xml	1					
0001193125-22-166198	1838162	SLAM CORP.	6770	US	NY	NEW YORK	10110	500 FIFTH AVENUE		650-888-8066	US	NY	NEW YORK	10110	500 FIFTH AVENUE		KY		000000000			4-NON	0	1231	8-K	20220531			20220602	2022-06-02 16:01:00.0	0	0	d276577d8k_htm.xml	1					
0001193125-22-166199	55529	KEWAUNEE SCIENTIFIC CORP /DE/	3821	US	NC	STATESVILLE	28677	2700 W FRONT ST		7048737202	US	NC	STATESVILLE	28687-1842	P O BOX 1842		US	DE	380715562	KEWAUNEE SCIENTIFIC EQUIPMENT CORP /DE/	19861216	4-NON	0	0430	8-K	20220531			20220602	2022-06-02 16:02:00.0	0	0	d287610d8k_htm.xml	1					
