adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0001104659-22-076572	21510	COHERENT INC	3826	US	CA	SANTA CLARA	95054	5100 PATRICK HENRY DR		4087644000	US	CA	SANTA CLARA	95054	5100 PATRICK HENRY DRIVE	MAIL STOP P38	US	DE	941622541	COHERENT RADIATION	19770604	1-LAF	0	0930	8-K	20220630			20220701	2022-07-01 08:48:00.0	0	0	tm2220124d1_8k_htm.xml	1					
0001104659-22-076582	1679826	PING IDENTITY HOLDING CORP.	7372	US	CO	DENVER	80202	C/O PING IDENTITY HOLDING CORP.	1001 17TH STREET, SUITE 100	(303) 468-2900	US	CO	DENVER	80202	C/O PING IDENTITY HOLDING CORP.	1001 17TH STREET, SUITE 100	US	DE	812933383	ROARING FORK HOLDING, INC.	20160715	1-LAF	0	1231	8-K	20220630			20220701	2022-07-01 09:11:00.0	0	0	tm2219946d1_8k_htm.xml	1					
0001104659-22-076586	1595527	NEW YORK CITY REIT, INC.	6798	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR	2124156500	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR	US	MD	464380248	AMERICAN REALTY CAPITAL NEW YORK CITY REIT, INC.	20140226	4-NON	0	1231	8-K	20220630			20220701	2022-07-01 09:22:00.0	0	0	tm2220209d1_8k_htm.xml	1					
0001104659-22-076609	946563	RETRACTABLE TECHNOLOGIES INC	3841	US	TX	LITTLE ELM	75068-0009	511 LOBO LANE		9722941010	US	TX	LITTLE ELM	75068-0009	511 LOBO LANE		US	TX	752599762			4-NON	0	1231	8-K	20220630			20220701	2022-07-01 10:02:00.0	0	0	tm2220073d1_8k_htm.xml	1					
0001193125-22-187252	1341439	ORACLE CORP	7372	US	CA	REDWOOD CITY	94065	500 ORACLE PARKWAY	MAIL STOP 5 OP 7	6505067000	US	CA	REDWOOD CITY	94065	500 ORACLE PARKWAY	MAIL STOP 5 OP 7			542185193	OZARK HOLDING INC.	20051013	1-LAF	0	0531	8-K	20220630			20220701	2022-07-01 16:32:00.0	0	0	d376795d8k_htm.xml	1					
0001193125-22-187257	1593034	ENDO INTERNATIONAL PLC	2834	IE		DUBLIN 4	00000	MINERVA HOUSE, SIMMONSCOURT ROAD	BALLSBRIDGE	353-1-268-2000	IE		DUBLIN 4	00000	MINERVA HOUSE, SIMMONSCOURT ROAD	BALLSBRIDGE			680683755	ENDO INTERNATIONAL LTD	20131203	1-LAF	0	1231	8-K	20220630			20220701	2022-07-01 16:35:00.0	0	0	d373969d8k_htm.xml	1					
0001193125-22-187265	1321655	PALANTIR TECHNOLOGIES INC.	7372	US	CO	DENVER	80202	1555 BLAKE STREET	SUITE 250	720-358-3679	US	CO	DENVER	80202	1555 BLAKE STREET	SUITE 250			680551851	PALANTIR TECHNOLOGIES INC	20050324	1-LAF	0		8-K	20220630			20220701	2022-07-01 16:42:00.0	0	0	d352705d8k_htm.xml	1					
0001193125-22-187275	1024478	ROCKWELL AUTOMATION, INC	3829	US	WI	MILWAUKEE	53204	1201 SOUTH 2ND STREET		414-382-2000	US	WI	MILWAUKEE	53204	1201 SOUTH 2ND STREET		US	DE	251797617	ROCKWELL AUTOMATION INC	20061109	1-LAF	0	0930	8-K	20220630			20220701	2022-07-01 16:52:00.0	0	0	d368812d8k_htm.xml	1					
0001193125-22-187286	1662972	BLACKSTONE REAL ESTATE INCOME TRUST, INC.	6798	US	NY	NEW YORK	10154	345 PARK AVENUE		212-583-5000	US	NY	NEW YORK	10154	345 PARK AVENUE		US	MD	810696966	ROYAL BLUE TRUST, INC.	20160106	4-NON	0	1231	8-K	20220630			20220701	2022-07-01 17:01:00.0	0	0	d340274d8k_htm.xml	1					
0001193125-22-187287	1061630	BLACKSTONE MORTGAGE TRUST, INC.	6798	US	NY	NEW YORK	10154	345 PARK AVENUE	24TH FLOOR	2126550220	US	NY	NEW YORK	10154	345 PARK AVENUE	24TH FLOOR	US	MD	946181186	CAPITAL TRUST INC	19980512	1-LAF	0	1231	8-K	20220630			20220701	2022-07-01 17:01:00.0	0	0	d330621d8k_htm.xml	1					
0001193125-22-187294	1463172	ZENDESK, INC.	7374	US	CA	SAN FRANCISCO	94103	989 MARKET STREET		(415) 418-7506	US	CA	SAN FRANCISCO	94103	989 MARKET STREET				264411091			1-LAF	1	1231	10-K/A	20211231	2021	FY	20220701	2022-07-01 17:04:00.0	0	0	d566326d10ka_htm.xml	1		9000000000.00	20210630		1
0001213900-22-036367	1731727	LMP AUTOMOTIVE HOLDINGS, INC.	5500	US	FL	FORT LAUDERDALE	33394	500 EAST BROWARD BOULEVARD	SUITE 1900	954 895 0352	US	FL	FORT LAUDERDALE	33394	500 EAST BROWARD BOULEVARD	SUITE 1900	US	DE	823829328	LMP AUTOMOTIVE HOLDINGS INC.	20180215	4-NON	0	1231	8-K	20220630			20220701	2022-06-30 18:21:00.0	0	0	ea162308-8k_lmpauto_htm.xml	1					
0001213900-22-036380	1826671	KLUDEIN I ACQUISITION CORP	6770	US	CA	PALO ALTO	94301	855 EL CAMINO REAL NUM 13A-385		4155092370	US	CA	PALO ALTO	94301	855 EL CAMINO REAL NUM 13A-385		US	DE	000000000			4-NON	0	1231	S-4	20220331			20220701	2022-06-30 19:14:00.0	0	1	fs42022_kludein1acq_htm.xml	1					
0001213900-22-036434	1821424	UCOMMUNE INTERNATIONAL LTD	7389	CN		BEIJING	100026	FLOOR 8, TOWER D	NO.2 GUANG HUA ROAD, CHAOYANG DISTRICT	86 (10) 6506-7789	CN		BEIJING	100026	FLOOR 8, TOWER D	NO.2 GUANG HUA ROAD, CHAOYANG DISTRICT	KY		000000000			2-ACC	0	1231	F-3/A	20211231			20220701	2022-07-01 06:29:00.0	0	1	ff32022a8_ucommune_htm.xml	1					
0001213900-22-036457	1821169	GLOBAL SPAC PARTNERS CO,	7372	US	DE	CLAYMONT	19703	2093 PHILADELPHIA PIKE #1968		4242997798	US	DE	CLAYMONT	19703	2093 PHILADELPHIA PIKE #1968		KY		000000000			4-NON	0	1231	8-K	20220630			20220701	2022-07-01 09:21:00.0	1	0	ea162297-8k425_global_htm.xml	1					
0001213900-22-036519	822370	EMMAUS LIFE SCIENCES, INC.	2834	US	CA	TORRANCE	90503	21250 HAWTHORNE BOULEVARD, SUITE 800		310-214-0065	US	CA	TORRANCE	90503	21250 HAWTHORNE BOULEVARD, SUITE 800		US	DE	870419387	MYND ANALYTICS, INC.	20151211	4-NON	0	1231	10-K/A	20211231	2021	FY	20220701	2022-07-01 11:40:00.0	0	0	f10k2021a1_emmaus_htm.xml	1		58283977.00	20200630		1
0001213900-22-036537	1713863	RAFAEL HOLDINGS, INC.	6500	US	NJ	NEWARK	07120	520 BROAD STREET		212-658-1450	US	NJ	NEWARK	07120	520 BROAD STREET		US	DE	822296593			4-NON	0	0731	8-K	20220630			20220701	2022-07-01 12:03:00.0	1	0	ea162357-8k_rafaelhold_htm.xml	1					
0001213900-22-036616	1173204	CINEDIGM CORP.	7841	US	NY	NEW YORK	10001	237 WEST 35TH STREET	SUITE 605	212-206-8600	US	NY	NEW YORK	10001	237 WEST 35TH STREET	SUITE 605	US	DE	223720962	CINEDIGM DIGITAL CINEMA CORP.	20091006	4-NON	0	0331	10-K	20220331	2021	FY	20220701	2022-07-01 14:16:00.0	0	1	f10k2022_cinedigmcorp_htm.xml	1		326631850.00	20210930		1
0001213900-22-036658	1173204	CINEDIGM CORP.	7841	US	NY	NEW YORK	10001	237 WEST 35TH STREET	SUITE 605	212-206-8600	US	NY	NEW YORK	10001	237 WEST 35TH STREET	SUITE 605	US	DE	223720962	CINEDIGM DIGITAL CINEMA CORP.	20091006	4-NON	0	0331	8-K/A	20220630			20220701	2022-07-01 15:28:00.0	0	0	ea162283-8ka1_cinedigm_htm.xml	1					
0001213900-22-036679	1829615	COLICITY INC.	6770	US	WA	KIRKLAND	98033	2300 CARILLON POINT		425-278-7150	US	WA	KIRKLAND	98033	2300 CARILLON POINT		US	DE	853526440			4-NON	0	1231	8-K	20220630			20220701	2022-07-01 16:04:00.0	0	0	ea162324-8k_colicity_htm.xml	1					
0001213900-22-036680	1708341	ALLIED ESPORTS ENTERTAINMENT, INC.	7900	US	CA	IRVINE	92614	17877 VON KARMAN AVENUE, SUITE 300		(949) 225-2600	US	CA	IRVINE	92614	17877 VON KARMAN AVENUE, SUITE 300		US	DE	821659427	BLACK RIDGE ACQUISITION CORP.	20170602	4-NON	0	1231	8-K	20220630			20220701	2022-07-01 16:06:00.0	1	0	ea162365-8k_allied_htm.xml	1					
0001213900-22-036681	1807846	MONEYLION INC.	6199	US	NY	NEW YORK	10010	30 WEST 21ST STREET	9TH FLOOR	212-380-1735	US	NY	NEW YORK	10010	30 WEST 21ST STREET	9TH FLOOR	US	DE	000000000	FUSION ACQUISITION CORP.	20200326	4-NON	0	1231	POS AM	20220331			20220701	2022-07-01 16:07:00.0	0	1	posam2022a2_moneylioninc_htm.xml	1					
0001213900-22-036694	906709	NEKTAR THERAPEUTICS	2834	US	CA	SAN FRANCISCO	94158	455 MISSION BAY BOULEVARD SOUTH		4154825300	US	CA	SAN FRANCISCO	94158	455 MISSION BAY BOULEVARD SOUTH		US	DE	943134940	INHALE THERAPEUTIC SYSTEMS INC	19980723	1-LAF	0	1231	8-K	20220630			20220701	2022-07-01 16:15:00.0	0	0	ea162348-8k_nektar_htm.xml	1					
0001213900-22-036699	1711786	HOTH THERAPEUTICS, INC.	2834	US	NY	NEW YORK	10020	1 ROCKEFELLER PLAZA, SUITE 1039		551-578-2261	US	NY	NEW YORK	10020	1 ROCKEFELLER PLAZA, SUITE 1039		US	NV	821553794			4-NON	0	1231	8-K	20220630			20220701	2022-07-01 16:20:00.0	0	0	ea162355-8k_hoththerape_htm.xml	1					
0001213900-22-036726	857949	CHINA GREEN AGRICULTURE, INC.	2870	CN		XIAN, SHAANXI PROVINCE,	710065	3RD FLOOR, BOROUGH A, BLOCK A. NO.181,	SOUTH TAIBAI ROAD,	3034996000	CN		XIAN, SHAANXI PROVINCE,	710065	3RD FLOOR, BOROUGH A, BLOCK A. NO.181,	SOUTH TAIBAI ROAD,	US	NV	363526027	DISCOVERY TECHNOLOGIES INC	20071114	4-NON	0	0630	10-Q	20220331	2022	Q3	20220701	2022-07-01 17:01:00.0	0	1	f10q0322_chinagreen_htm.xml	1					
0001213900-22-036741	1102993	LIVEPERSON INC	7372	US	NY	NEW YORK	10018	475 10TH AVENUE	5TH FLOOR	2126094200	US	NY	NEW YORK	10018	475 10TH AVENUE	5TH FLOOR	US	DE	133861628			1-LAF	0	1231	8-K	20220630			20220701	2022-07-01 17:12:00.0	0	0	ea162050-8k_liveperson_htm.xml	1					
0001376139-22-000044	1376139	CVR ENERGY INC	2911	US	TX	SUGAR LAND	77479	2277 PLAZA DRIVE	SUITE 500	(281) 207-7711	US	TX	SUGAR LAND	77479	2277 PLAZA DRIVE	SUITE 500	US	DE	000000000			2-ACC	0	1231	8-K	20220630			20220701	2022-07-01 16:29:00.0	0	0	cvi-20220630_htm.xml	1					
0001437749-22-016467	98222	TIDEWATER INC	4400	US	TX	HOUSTON	77024	842 WEST SAM HOUSTON PARKWAY NORTH	SUITE 400	(713) 470-5300	US	TX	HOUSTON	77024	842 WEST SAM HOUSTON PARKWAY NORTH	SUITE 400	US	DE	720487776	TIDEWATER MARINE SERVICE INC	19780724	2-ACC	0	1231	8-K	20220630			20220701	2022-07-01 17:26:00.0	1	0	tdw20220629_8k_htm.xml	1					
0001467858-22-000088	1467858	GENERAL MOTORS CO	3711	US	MI	DETROIT	48265-3000	300 RENAISSANCE CENTER		313.667.1500	US	MI	DETROIT	48265-3000	300 RENAISSANCE CENTER				270756180			1-LAF	0	1231	8-K	20220630			20220701	2022-07-01 08:52:00.0	0	0	gm-20220701_htm.xml	1					
0001493152-22-018287	868278	PROPHASE LABS, INC.	2834	US	NY	NEW YORK	11530	711 STEWART AVE, SUITE 200	GARDEN CITY	(215) 345-0919	US	NY	NEW YORK	11530	711 STEWART AVE, SUITE 200	GARDEN CITY	US	DE	232577138	QUIGLEY CORP	19930328	4-NON	0	1231	8-K	20220630			20220701	2022-07-01 06:03:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-018294	1435617	POWERDYNE INTERNATIONAL, INC.	7374	US	MA	NORTH READING	01864	45 MAIN STREET		401-739-3300	US	MA	NORTH READING	01864	45 MAIN STREET		US	DE	205572576	GREENMARK ACQUISITION CORP	20080915	4-NON	0	1231	8-K/A	20220630			20220701	2022-07-01 10:42:00.0	0	0	form8-ka_htm.xml	1					
0001493152-22-018354	1839133	IR-MED, INC.	3845	US	NY	NEW YORK	10151	C/O ABOUDI LEGAL GROUP PLLC, 745 5TH AVE	SUITE 500	6467684285	US	NY	NEW YORK	10151	C/O ABOUDI LEGAL GROUP PLLC, 745 5TH AVE	SUITE 500	US	NV	844516398	INTERNATIONAL DISPLAY ADVERTISING, INC.	20210105	4-NON	0	1231	8-K	20220630			20220701	2022-07-01 16:01:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-018366	924095	METAVESCO, INC.		US	VA	NORFOLK	23510	300 EAST MAIN STREET		678-341-5898	US	GA	CUMMING	30041	410 PEACHTREE PKWY	SUITE 4245	US	NV	541694665	WATERSIDE CAPITAL CORP	19980109	4-NON	0	0630	8-K	20220630			20220701	2022-07-01 16:06:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-018367	1100397	ADVAXIS, INC.	2834	US	NJ	MONMOUTH JUNCTION	08852	9 DEER PARK DRIVE	SUITE K-1	732 545 1590	US	NJ	MONMOUTH JUNCTION	08852	9 DEER PARK DRIVE	SUITE K-1	US	DE	841521955	GREAT EXPECTATIONS & ASSOCIATES INC	19991203	4-NON	0	1031	8-K	20220630			20220701	2022-07-01 16:06:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-018375	897078	RESONATE BLENDS, INC.	7372	US	CA	CALABASAS	91302	26565 AGOURA RD.,	SUITE 200,	571-888-0009	US	CA	CALABASAS	91302	26565 AGOURA RD.,	SUITE 200,	US	NV	581588291	TEXTMUNICATION HOLDINGS, INC.	20140610	4-NON	0	1231	8-K	20220630			20220701	2022-07-01 16:16:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-018379	1141688	LANDMARK BANCORP INC	6021	US	KS	MANHATTAN	66502	701 POYNTZ AVENUE		7855652000	US	KS	MANHATTAN	66502	701 POYNTZ AVENUE		US	CA	431930755	LANDMARK MERGER CO	20010530	4-NON	0	1231	8-K	20220630			20220701	2022-07-01 16:21:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-018383	1777319	CERBERUS CYBER SENTINEL CORP	8742	US	AZ	SCOTTSDALE	85251	6900 E. CAMELBACK ROAD	SUITE 240	480-389-3444	US	AZ	SCOTTSDALE	85251	6900 E. CAMELBACK ROAD	SUITE 240	US	DE	834210278			4-NON	0	1231	8-K	20220630			20220701	2022-07-01 16:30:00.0	1	0	form8-k_htm.xml	1					
0001493152-22-018387	1598981	SKYX PLATFORMS CORP.	3640	US	FL	POMPANO BEACH	33069	2855 W. MCNAB ROAD		(855) 759-7584	US	FL	POMPANO BEACH	33069	2855 W. MCNAB ROAD		US	FL	463645414	SQL TECHNOLOGIES CORP.	20160812	4-NON	0	1231	8-K	20220630			20220701	2022-07-01 16:30:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-018389	752642	UMH PROPERTIES, INC.	6798	US	NJ	FREEHOLD	07728	3499 ROUTE 9 N, SUITE 3-C	JUNIPER BUSINESS PLAZA	7325779997	US	NJ	FREEHOLD	07728	3499 ROUTE 9 N, SUITE 3-C	JUNIPER BUSINESS PLAZA	US	MD	221890929	UNITED MOBILE HOMES INC	19920703	1-LAF	0	1231	8-K	20220630			20220701	2022-07-01 16:30:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-018391	1886799	BRIGHT GREEN CORP	2833	US	FL	FT. LAUDERDALE	33301	401 EAST LAS OLAS BLVD.	SUITE 1400	(201)370-1140	US	FL	FT. LAUDERDALE	33301	401 EAST LAS OLAS BLVD.	SUITE 1400	US	DE	000000000			4-NON	0	1231	8-K	20220630			20220701	2022-07-01 16:30:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-018392	1807046	BELPOINTE PREP, LLC	6500	US	CT	GREENWICH	06831	255 GLENVILLE ROAD		203-883-1944	US	CT	GREENWICH	06831	255 GLENVILLE ROAD		US	DE	844412083			4-NON	0	1231	8-K	20220630			20220701	2022-07-01 16:31:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-018393	1066764	BITECH TECHNOLOGIES CORP	8060	US	CA	COSTA MESA	92626	600 ANTON BOULEVARD	SUITE 1100	(713) 521-4220	US	CA	COSTA MESA	92626	600 ANTON BOULEVARD	SUITE 1100	US	DE	980187705	SPINE INJURY SOLUTIONS, INC	20151007	4-NON	0	1231	8-K	20220630			20220701	2022-07-01 16:32:00.0	0	0	form8-k_htm.xml	1					
0001493152-22-018408	82473	INNSUITES HOSPITALITY TRUST	6798	US	AZ	PHOENIX	85020	INNSUITES HOTELS CENTRE	1625 E NORTHERN AVE STE 105	2166220046	US	OH	CLEVELAND	44115	925 EUCLID AVENUE	SUITE 1750	US	OH	346647590	REALTY REFUND TRUST	19920703	4-NON	0	0131	10-Q	20220430	2023	Q1	20220701	2022-07-01 17:08:00.0	0	1	form10-q_htm.xml	1					
0001493152-22-018414	764195	VBI VACCINES INC/BC	2834	US	MA	CAMBRIDGE	02142	160 SECOND STREET	CAMBRIDGE	617-830-3031	US	MA	CAMBRIDGE	02142	160 SECOND STREET	CAMBRIDGE	CA	BC	000000000	SCIVAC THERAPEUTICS INC.	20150717	4-NON	0	1231	8-K	20220630			20220701	2022-07-01 17:15:00.0	0	0	form8-k_htm.xml	1					
0001554795-22-000236	1060219	SALISBURY BANCORP, INC.	6035	US	CT	LAKEVILLE	06039-1868	5 BISSELL ST	PO BOX 1868	8604359801	US	CT	LAKEVILLE	06039-1868	5 BISSELL ST	PO BOX 1868	US	CT	061514263	SALISBURY BANCORP, INC.	20210422	4-NON	0	1231	8-K	20220630			20220701	2022-07-01 11:47:00.0	0	0	sal0701form8k_htm.xml	1					
0001558370-22-010499	1481646	ACCOLADE, INC.	7389	US	PA	PLYMOUTH MEETING	19462	660 W. GERMANTOWN PIKE SUITE 500		347-574-3820	US	PA	PLYMOUTH MEETING	19462	660 W. GERMANTOWN PIKE SUITE 500		US	DE	432117836	ACCOLADE LLC	20100121	1-LAF	0	0228	10-Q	20220531	2023	Q1	20220701	2022-07-01 11:52:00.0	0	1	accd-20220531x10q_htm.xml	1					
0001558370-22-010509	1385818	AYTU BIOPHARMA, INC	2834	US	CO	ENGLEWOOD	80112	373 INVERNESS PARKWAY	SUITE 206	(720) 437-6580	US	CO	ENGLEWOOD	80112	373 INVERNESS PARKWAY	SUITE 206	US	DE	470883144	AYTU BIOSCIENCE, INC	20150609	4-NON	0	0630	8-K	20220630			20220701	2022-07-01 16:01:00.0	0	0	aytu-20220629x8k_htm.xml	1					
