adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0000885550-22-000063	885550	CREDIT ACCEPTANCE CORP	6141	US	MI	SOUTHFIELD	48034-8334	25505 WEST TWELVE MILE ROAD		2483532700	US	MI	SOUTHFIELD	48034-8334	25505 WEST TWELVE MILE ROAD		US	MI	381999511	CREDIT ACCEPTANCE CORPORATION	19930328	1-LAF	0	1231	8-K	20220731			20220801	2022-08-01 16:04:00.0	0	0	cacc-20220801_htm.xml	1					
0000883948-22-000047	883948	ATLANTIC UNION BANKSHARES CORP	6022	US	VA	RICHMOND	23219	1051 EAST CARY STREET	SUITE 1200	800-990-4828	US	VA	RICHMOND	23219	1051 EAST CARY STREET	SUITE 1200	US	VA	540412820	UNION BANKSHARES CORP	20140430	1-LAF	0	1231	8-K	20220731			20220801	2022-08-01 16:06:00.0	0	0	aub-20220801x8k_htm.xml	1					
0000723612-22-000039	723612	AVIS BUDGET GROUP, INC.	7510	US	NJ	PARSIPPANY	07054	6 SYLVAN WAY		973-496-4700	US	NJ	PARSIPPANY	07054	6 SYLVAN WAY		US	DE	060918165	CENDANT CORP	19971218	1-LAF	0	1231	8-K	20220731			20220801	2022-08-01 16:10:00.0	0	0	car-20220801_htm.xml	1					
0000318300-22-000232	318300	PEOPLES BANCORP INC	6022	US	OH	MARIETTA	45750-0738	138 PUTNAM ST	P O BOX 738	7403733155	US	OH	MARIETTA	45750-0738	138 PUTNAM ST	P O BOX 738	US	OH	310987416			2-ACC	0	1231	8-K	20220731			20220801	2022-08-01 16:06:00.0	0	0	pebo-20220801_htm.xml	1					
0001708035-22-000026	1708035	ECOVYST INC.	2800	US	PA	MALVERN	19355	300 LINDENWOOD DRIVE		484-617-1200	US	PA	MALVERN	19355	300 LINDENWOOD DRIVE		US	DE	813406833	PQ GROUP HOLDINGS INC.	20170531	1-LAF	0	1231	10-Q	20220630	2022	Q2	20220801	2022-08-01 17:09:00.0	0	1	ecvt-20220630_htm.xml	1					
0000318300-22-000230	318300	PEOPLES BANCORP INC	6022	US	OH	MARIETTA	45750-0738	138 PUTNAM ST	P O BOX 738	7403733155	US	OH	MARIETTA	45750-0738	138 PUTNAM ST	P O BOX 738	US	OH	310987416			2-ACC	0	1231	8-K	20220731			20220801	2022-08-01 08:27:00.0	0	0	pebo-20220801_htm.xml	1					
0001731122-22-001263	1698832	WALL STREET ACQUISITIONS, CORP	6770	US	NJ	NEWARK	07102	ONE GATEWAY CENTER, 26TH FL		9732774239	US	NJ	NEWARK	07102	ONE GATEWAY CENTER, 26TH FL		US	DE	300965482			4-NON	0	1231	10-Q	20220331	2022	Q1	20220801	2022-08-01 07:16:00.0	0	1	e3922_10-q_htm.xml	1					
0000313143-22-000042	313143	HAEMONETICS CORP	3841	US	MA	BOSTON	02110	125 SUMMER STREET		7818487100	US	MA	BOSTON	02110	125 SUMMER STREET		US	MA	042882273			1-LAF	0	0331	8-K	20220731			20220801	2022-08-01 16:11:00.0	0	0	hae-20220726_htm.xml	1					
0000099250-22-000010	99250	TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC	4922	US	TX	HOUSTON	77251	2800 POST OAK BLVD	PO BOX 1396	7132152000	US	TX	HOUSTON	77251	2800 POST OAK BLVD	PO BOX 1396	US	DE	741079400	TRANSCONTINENTAL GAS PIPE LINE CORP	19920703	4-NON	0	1231	10-Q	20220630	2022	Q2	20220801	2022-08-01 16:24:00.0	0	1	tgpl-20220630_htm.xml	1					
0000073088-22-000117	73088	NORTHWESTERN CORP	4931	US	SD	SIOUX FALLS	57108	3010 W 69TH STREET		6059782908	US	SD	SIOUX FALLS	57108	3010 W 69TH STREET		US	DE	460172280	NORTHWESTERN PUBLIC SERVICE CO	19920703	1-LAF	0	1231	8-K	20220731			20220801	2022-08-01 16:28:00.0	0	0	nwe-20220728_htm.xml	1					
0000072971-22-000174	72971	WELLS FARGO & COMPANY/MN	6021	US	CA	SAN FRANCISCO	94163	420 MONTGOMERY STREET		6126671234	US	CA	SAN FRANCISCO	94163	420 MONTGOMERY STREET		US	DE	410449260	WELLS FARGO & CO/MN	19981103	1-LAF	0	1231	10-Q	20220630	2022	Q2	20220801	2022-08-01 17:03:00.0	0	1	wfc-20220630_htm.xml	1					
0000055242-22-000036	55242	KENNAMETAL INC	3541	US	PA	PITTSBURGH	15219	525 WILLIAM PENN PLACE	SUITE 3300	4122488000	US	PA	PITTSBURGH	15219	525 WILLIAM PENN PLACE	SUITE 3300	US	PA	250900168			1-LAF	0	0630	8-K	20220731			20220801	2022-08-01 16:20:00.0	0	0	kmt-20220801_htm.xml	1					
0000052988-22-000063	52988	JACOBS ENGINEERING GROUP INC /DE/	1600	US	TX	DALLAS	75201	1999 BRYAN STREET, SUITE 1200		214-583-8500	US	TX	DALLAS	75201	1999 BRYAN STREET, SUITE 1200		US	DE	954081636			1-LAF	0	0930	10-Q	20220630	2022	Q3	20220801	2022-08-01 07:18:00.0	0	1	jec-20220701_htm.xml	1					
0000052988-22-000061	52988	JACOBS ENGINEERING GROUP INC /DE/	1600	US	TX	DALLAS	75201	1999 BRYAN STREET, SUITE 1200		214-583-8500	US	TX	DALLAS	75201	1999 BRYAN STREET, SUITE 1200		US	DE	954081636			1-LAF	0	0930	8-K	20220731			20220801	2022-08-01 06:47:00.0	0	0	j-20220801_htm.xml	1					
0000023194-22-000031	23194	COMSTOCK RESOURCES INC	1311	US	TX	FRISCO	75034	5300 TOWN AND COUNTRY BLVD	STE 500	9726688800	US	TX	FRISCO	75034	5300 TOWN AND COUNTRY BLVD	STE 500	US	NV	941667468	COMSTOCK TUNNEL & DRAINAGE CO	19880121	2-ACC	0	1231	8-K	20220731			20220801	2022-08-01 16:22:00.0	0	0	crk-20220801_htm.xml	1					
0000006955-22-000026	6955	ENERPAC TOOL GROUP CORP	3590	US	WI	MENOMONEE FALLS	53051	ATTN:  BRYAN JOHNSON	N86 W12500 WESTBROOK CROSSING	262-293-1697	US	WI	MENOMONEE FALLS	53051	ATTN:  BRYAN JOHNSON	N86 W12500 WESTBROOK CROSSING	US	WI	390168610	ACTUANT CORP	20010110	1-LAF	0	0831	8-K	20220731			20220801	2022-07-29 17:56:00.0	0	0	epac-20220726_htm.xml	1					
0000006879-22-000014	6879	APPALACHIAN POWER CO	4911	US	OH	COLUMBUS	43215	1 RIVERSIDE PLAZA		614-716-1000	US	OH	COLUMBUS	43215	1 RIVERSIDE PLAZA		US	VA	540124790				0	1231	8-K	20220731			20220801	2022-08-01 11:49:00.0	0	0	aep-20220728_htm.xml	1					
0000004977-22-000121	4977	AFLAC INC	6321	US	GA	COLUMBUS	31999	1932 WYNNTON RD		7063233431	US	GA	COLUMBUS	31999	1932 WYNNTON ROAD		US	GA	581167100	AMERICAN FAMILY CORP	19920306	1-LAF	0	1231	8-K	20220731			20220801	2022-08-01 16:46:00.0	0	0	afl-20220801_htm.xml	1					
0000003499-22-000020	3499	ALEXANDERS INC	6798	US	NJ	PARAMUS	07652	210 ROUTE 4 EAST		201-587-8541	US	NJ	PARAMUS	07652	210 ROUTE 4 EAST		US	DE	510100517			2-ACC	0	1231	10-Q	20220630	2022	Q2	20220801	2022-08-01 08:16:00.0	0	1	alx-20220630_htm.xml	1					
0001628280-22-019973	1805077	EOS ENERGY ENTERPRISES, INC.	3690	US	NJ	EDISON	08820	3920 PARK AVENUE		(732) 225-8400	US	NJ	EDISON	08820	3920 PARK AVENUE		US	DE	000000000	B. RILEY PRINCIPAL MERGER CORP. II	20200227	1-LAF	0	1231	10-Q	20220630	2022	Q2	20220801	2022-08-01 17:18:00.0	0	1	eose-20220630_htm.xml	1					
0000004977-22-000125	4977	AFLAC INC	6321	US	GA	COLUMBUS	31999	1932 WYNNTON RD		7063233431	US	GA	COLUMBUS	31999	1932 WYNNTON ROAD		US	GA	581167100	AMERICAN FAMILY CORP	19920306	1-LAF	0	1231	10-Q	20220630	2022	Q2	20220802	2022-08-02 14:58:00.0	0	1	afl-20220630_htm.xml	1					
0001628280-22-019967	1833756	LEONARDO DRS, INC.	3812	US	VA	ARLINGTON	22202	2345 CRYSTAL DRIVE	SUITE 1000	(703) 416-8000	US	VA	ARLINGTON	22202	2345 CRYSTAL DRIVE	SUITE 1000	US	DE	132632319			4-NON	0	1231	8-K	20220731			20220801	2022-08-01 17:11:00.0	0	0	drs-20220801_htm.xml	1					
0001628280-22-019960	60519	LOUISIANA-PACIFIC CORP	2400	US	TN	NASHVILLE	37219-1711	414 UNION STREET	SUITE 2000	6159865600	US	TN	NASHVILLE	37219-1711	414 UNION STREET	SUITE 2000	US	DE	930609074	LOUISIANA PACIFIC CORP	19920703	1-LAF	0	1231	8-K	20220731			20220801	2022-08-01 17:01:00.0	0	0	lpx-20220801_htm.xml	1					
0001628280-22-019955	718877	ACTIVISION BLIZZARD, INC.	7372	US	CA	SANTA MONICA	90404	2701 OLYMPIC BOULEVARD	BUILDING B	3102552510	US	CA	SANTA MONICA	90404	2701 OLYMPIC BOULEVARD	BUILDING B	US	CA	954803544	ACTIVISION INC /NY	19930114	1-LAF	0	1231	10-Q	20220630	2022	Q2	20220801	2022-08-01 16:25:00.0	0	1	atvi-20220630_htm.xml	1					
0001628280-22-019946	718877	ACTIVISION BLIZZARD, INC.	7372	US	CA	SANTA MONICA	90404	2701 OLYMPIC BOULEVARD	BUILDING B	3102552510	US	CA	SANTA MONICA	90404	2701 OLYMPIC BOULEVARD	BUILDING B	US	CA	954803544	ACTIVISION INC /NY	19930114	1-LAF	0	1231	8-K	20220731			20220801	2022-08-01 16:09:00.0	0	0	atvi-20220801_htm.xml	1					
0000017313-22-000068	17313	CAPITAL SOUTHWEST CORP		US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	2142385700	US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	US	TX	751072796			4-NON	0	0331	10-Q	20220630	2023	Q1	20220802	2022-08-02 17:02:00.0	0	0	cswc-20220630_htm.xml	1					
0000017313-22-000069	17313	CAPITAL SOUTHWEST CORP		US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	2142385700	US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	US	TX	751072796			4-NON	0	0331	8-K	20220731			20220802	2022-08-02 17:03:00.0	0	0	cswc-20220802_htm.xml	1					
0000017313-22-000070	17313	CAPITAL SOUTHWEST CORP		US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	2142385700	US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	US	TX	751072796			4-NON	0		424B3				20220802	2022-08-02 17:05:00.0	0	0	ck0000017313-20220802_htm.xml	1					
0001628280-22-019915	1722010	OP BANCORP	6022	US	CA	LOS ANGELES	90017	1000 WILSHIRE BLVD., SUITE 500		213-892-1192	US	CA	LOS ANGELES	90017	1000 WILSHIRE BLVD., SUITE 500		US	CA	813114676			4-NON	0	1231	8-K	20220731			20220801	2022-08-01 13:31:00.0	0	0	opbk-20220728_htm.xml	1					
0001628280-22-019900	1097864	ON SEMICONDUCTOR CORP	3674	US	AZ	PHOENIX	85008	5005 EAST MCDOWELL ROAD		6022446600	US	AZ	PHOENIX	85008	5005 EAST MCDOWELL ROAD		US	DE	363840979	SCG HOLDING CORP	19991027	1-LAF	0	1231	10-Q	20220630	2022	Q2	20220801	2022-08-01 10:16:00.0	0	1	on-20220701_htm.xml	1					
0001628280-22-019891	1043219	ANNALY CAPITAL MANAGEMENT INC	6798	US	NY	NEW YORK	10036	1211 AVENUE OF THE AMERICAS		212 696 0100	US	NY	NEW YORK	10036	1211 AVENUE OF THE AMERICAS		US	MD	223479661	ANNALY MORTGAGE MANAGEMENT INC	19970729	1-LAF	0	1231	10-Q	20220630	2022	Q2	20220801	2022-08-01 09:06:00.0	0	1	nly-20220630_htm.xml	1					
0001628280-22-019889	1534120	AVALO THERAPEUTICS, INC.	2834	US	MD	ROCKVILLE	20850	540 GAITHER ROAD	SUITE 400	410-522-8707	US	MD	ROCKVILLE	20850	540 GAITHER ROAD	SUITE 400	US	DE	450705648	CERECOR INC.	20111102	4-NON	0	1231	8-K	20220731			20220801	2022-08-01 08:45:00.0	0	0	avtx-20220729_htm.xml	1					
0001628280-22-019887	1805077	EOS ENERGY ENTERPRISES, INC.	3690	US	NJ	EDISON	08820	3920 PARK AVENUE		(732) 225-8400	US	NJ	EDISON	08820	3920 PARK AVENUE		US	DE	000000000	B. RILEY PRINCIPAL MERGER CORP. II	20200227	1-LAF	0	1231	8-K	20220731			20220801	2022-08-01 07:02:00.0	0	0	eose-20220729_htm.xml	1					
0001628280-22-019886	914712	STEEL CONNECT, INC.	7389	US	MA	WALTHAM	02451	1601 TRAPELO ROAD	SUITE 170	781-663-5000	US	MA	WALTHAM	02451	1601 TRAPELO ROAD	SUITE 170	US	DE	042921333	MODUSLINK GLOBAL SOLUTIONS INC	20080929	4-NON	0	0731	8-K	20210731			20220801	2022-08-01 06:53:00.0	0	1	stcn-20220801_htm.xml	1					
0001628280-22-019867	1575051	SISECAM RESOURCES LP	1400	US	GA	ATLANTA	30328	FIVE CONCOURSE PARKWAY	SUITE 2500	770-375-2300	US	GA	ATLANTA	30328	FIVE CONCOURSE PARKWAY	SUITE 2500	US	DE	000000000	CINER RESOURCES LP	20151112	2-ACC	0	1231	10-Q	20220630	2022	Q2	20220801	2022-07-29 19:18:00.0	0	1	cinr-20220630_htm.xml	1					
0001628280-22-019858	1575051	SISECAM RESOURCES LP	1400	US	GA	ATLANTA	30328	FIVE CONCOURSE PARKWAY	SUITE 2500	770-375-2300	US	GA	ATLANTA	30328	FIVE CONCOURSE PARKWAY	SUITE 2500	US	DE	000000000	CINER RESOURCES LP	20151112	2-ACC	0	1231	8-K	20220731			20220801	2022-07-29 18:28:00.0	0	0	cinr-20220729_htm.xml	1					
0001617669-22-000058	1617669	UNIQUE FABRICATING, INC.	3714	US	MI	AUBURN HILLS	48326	800 STANDARD PARKWAY		248-853-2333	US	MI	AUBURN HILLS	48326	800 STANDARD PARKWAY		US	DE	461846791			4-NON	0	1231	8-K	20220731			20220801	2022-08-01 17:25:00.0	0	0	ufab-20220728_htm.xml	1					
0001599916-22-000205	1874138	PRIME TIME HOLDINGS, INC.	6770	US	RI	CRANSTON	02910	780 RESERVOIR AVENUE, #123		401-641-0405	US	RI	CRANSTON	02910	780 RESERVOIR AVENUE, #123		US	NV	000000000			4-NON	0	0630	10-K	20220630	2022	FY	20220801	2022-08-01 16:56:00.0	0	1	sparx_10koutf_htm.xml	1		2863.00	20211231		1
0001599916-22-000202	1702015	AIS HOLDINGS GROUP, INC.	6770	JP		NAGOYA-SHI, AICHI	460-0007	2-41-7-336, SHINSAKAE, NAKA-KU		81-50-5327-4459	JP		NAGOYA-SHI, AICHI	460-0007	2-41-7-336, SHINSAKAE, NAKA-KU				364877329	AIS HOLDINGS, INC.	20170808	4-NON	0	0331	10-Q	20220630	2023	Q1	20220801	2022-08-01 11:00:00.0	0	1	aisq1_23o_htm.xml	1					
0001590584-22-000103	1590584	CIVEO CORP	7000	US	TX	HOUSTON	77002	THREE ALLEN CENTER	333 CLAY STREET, SUITE 4980	(713) 510-2400	US	TX	HOUSTON	77002	THREE ALLEN CENTER	333 CLAY STREET, SUITE 4980	CA	BC	463831207	OIS ACCOMMODATIONS SPINCO INC.	20131030	2-ACC	0	1231	8-K	20220731			20220801	2022-08-01 08:56:00.0	0	0	cveo-20220726_htm.xml	1					
0001581068-22-000032	1581068	BRIXMOR PROPERTY GROUP INC.	6798	US	NY	NEW YORK	10017	450 LEXINGTON AVENUE		(212) 869-3000	US	NY	NEW YORK	10017	450 LEXINGTON AVENUE		US	DE	452433192			1-LAF	0	1231	10-Q	20220630	2022	Q2	20220801	2022-08-01 16:09:00.0	0	1	brx-20220630_htm.xml	2	1630031				
0001581068-22-000031	1581068	BRIXMOR PROPERTY GROUP INC.	6798	US	NY	NEW YORK	10017	450 LEXINGTON AVENUE		(212) 869-3000	US	NY	NEW YORK	10017	450 LEXINGTON AVENUE		US	DE	452433192			1-LAF	0	1231	8-K	20220731			20220801	2022-08-01 16:07:00.0	0	0	brx-20220801_htm.xml	2	1630031				
0001577670-22-000019	1577670	LADDER CAPITAL CORP	6798	US	NY	NEW YORK	10154	345 PARK AVENUE		212-715-3170	US	NY	NEW YORK	10154	345 PARK AVENUE		US	DE	800925494			1-LAF	0	1231	10-Q	20220630	2022	Q2	20220801	2022-07-29 19:09:00.0	0	1	ladr-20220630_htm.xml	1					
0001575705-22-000531	1845942	BANNIX ACQUISITION CORP.	6770	US	NJ	WOODCLIFF LAKE	07677	300 TICE BLVD		2017129800	US	NJ	WOODCLIFF LAKE	07677	300 TICE BLVD		US	DE	000000000			4-NON	0	1231	8-K	20220731			20220801	2022-08-01 17:11:00.0	0	0	bnix_8k_htm.xml	1					
0001564590-22-027238	355948	RICHARDSON ELECTRONICS, LTD.	5065	US	IL	LAFOX	60147	40W267 KESLINGER RD	PO BOX 393	630 208-2200	US	IL	LAFOX	60147	40W267 KESLINGER ROAD	P.O. BOX 393	US	DE	362096643	RICHARDSON ELECTRONICS LTD/DE	19920703	2-ACC	0	0531	10-K	20220531	2022	FY	20220801	2022-08-01 15:01:00.0	0	1	rell-10k_20220528_htm.xml	1		122200000.00	20211130		1
0001564590-22-027236	730255	CALAMP CORP.	3663	US	CA	IRVINE	92618	15635 ALTON PARKWAY, SUITE 250		949-600-5600	US	CA	IRVINE	92618	15635 ALTON PARKWAY, SUITE 250		US	DE	953647070	CALIFORNIA AMPLIFIER INC	19920703	2-ACC	0	0228	8-K	20220731			20220801	2022-08-01 14:56:00.0	0	0	camp-8k_20220726_htm.xml	1					
0001564590-22-027173	1372020	GREAT LAKES DREDGE & DOCK CORP	1600	US	TX	HOUSTON	77024	9811 KATY FREEWAY	SUITE 1200	(346) 359-1010	US	TX	HOUSTON	77024	9811 KATY FREEWAY	SUITE 1200	US	DE	205336063	GREAT LAKES DREDGE & DOCK HOLDINGS CORP.	20060808	1-LAF	0	1231	8-K	20220731			20220801	2022-08-01 07:13:00.0	0	0	gldd-8k_20220729_htm.xml	1					
0001564590-22-027152	1874071	PONCE FINANCIAL GROUP, INC.	6035	US	NY	BRONX	10462	2244 WESTCHESTER AVE		718-931-9000EXT.1168	US	NY	BRONX	10462	2244 WESTCHESTER AVE		US	MD	000000000			4-NON	0	1231	8-K	20220731			20220801	2022-07-29 18:18:00.0	0	0	pdlb-8k_20220729_htm.xml	1					
0001564590-22-027146	1831868	LMF ACQUISITION OPPORTUNITIES INC	3841	US	FL	TAMPA	33606	1200 PLATT ST. SUITE 100		8133626488	US	FL	TAMPA	33606	1200 PLATT ST. SUITE 100		US	FL	853681132			4-NON	0	1231	8-K	20220731			20220801	2022-07-29 18:01:00.0	0	0	lmao-8k_20220728_htm.xml	1					
0001564590-22-027142	1627223	CHEMOURS CO	2800	US	DE	WILMINGTON	19801	1007 MARKET STREET		302 773 1000	US	DE	WILMINGTON	19801	1007 MARKET STREET		US	DE	464845564	CHEMOURS COMPANY, LLC	20141205	1-LAF	0	1231	10-Q	20220630	2022	Q2	20220801	2022-07-29 17:52:00.0	0	1	cc-10q_20220630_htm.xml	1					
0001562762-22-000320	1901637	USCB FINANCIAL HOLDINGS, INC.	6022	US	FL	DORAL	33172	2301 NW 87TH AVENUE		(305) 715-5200	US	FL	DORAL	33172	2301 NW 87TH AVENUE		US	FL	874070846			4-NON	0	1231	8-K	20220731			20220801	2022-08-01 16:34:00.0	0	0	uscb-8K-20220127_htm.xml	1					
0000088121-22-000047	88121	SEABOARD CORP /DE/	5150	US	KS	SHAWNEE MISSION	66202	9000 W. 67TH STREET		9136768800	US	KS	SHAWNEE MISSION	66202	9000 W. 67TH STREET		US	DE	042260388	SEABOARD ALLIED MILLING CORP	19820328	1-LAF	0	1231	8-K	20220731			20220802	2022-08-02 16:08:00.0	0	0	seb-20220802x8k_htm.xml	1					
0000088121-22-000049	88121	SEABOARD CORP /DE/	5150	US	KS	SHAWNEE MISSION	66202	9000 W. 67TH STREET		9136768800	US	KS	SHAWNEE MISSION	66202	9000 W. 67TH STREET		US	DE	042260388	SEABOARD ALLIED MILLING CORP	19820328	1-LAF	0	1231	10-Q	20220630	2022	Q2	20220802	2022-08-02 16:14:00.0	0	1	seb-20220702x10q_htm.xml	1					
0001562762-22-000318	1870258	MELI KASZEK PIONEER CORP	6770	US	FL	MIAMI	33130	78 SW 7TH STREET	OFFICE NO. 06-117	598 2927 2770	US	FL	MIAMI	33130	78 SW 7TH STREET	OFFICE NO. 06-117	KY		981607040			4-NON	0	1231	10-Q	20220630	2022	Q2	20220801	2022-08-01 16:01:00.0	0	1	meka-20220630x10q_htm.xml	1					
0001562762-22-000316	876427	MONRO, INC.	7500	US	NY	ROCHESTER	14615-3808	200 HOLLEDER PKWY		5856476400	US	NY	ROCHESTER	14615-3808	200 HOLLEDER PKWY		US	NY	160838627	MONRO MUFFLER BRAKE INC	19930328	1-LAF	0	0331	10-Q	20220630	2023	Q1	20220801	2022-08-01 15:07:00.0	0	1	mnro-20220625x10q_htm.xml	1					
0001562762-22-000313	740663	FIRST OF LONG ISLAND CORP	6021	US	NY	MELVILLE	11747	275 BROADHOLLOW ROAD		5166714900	US	NY	MELVILLE	11747	275 BROADHOLLOW ROAD		US	NY	112672906			2-ACC	0	1231	8-K	20220731			20220801	2022-08-01 13:13:00.0	0	0	flic-20220801x8k_htm.xml	1					
0001558891-22-000063	1722556	BESTGOFER INC.	7200	IL		DIAMONA	80600	HAGAI 24		03-911-7987	IL		DIAMONA	80600	HAGAI 24		US	NV	000000000	BEST GOFER, INC	20171114	4-NON	0	1130	10-Q	20220531	2022	Q2	20220801	2022-08-01 11:38:00.0	0	1	gofr-20220531_htm.xml	1					
0001558370-22-011478	1606745	LIBERTY TRIPADVISOR HOLDINGS, INC.	7374	US	CO	ENGLEWOOD	80112	12300 LIBERTY BLVD		7208755300	US	CO	ENGLEWOOD	80112	12300 LIBERTY BLVD		US	CO	463337365			2-ACC	0	1231	8-K	20220731			20220801	2022-08-01 16:56:00.0	0	0	ltrpa-20220727x8k_htm.xml	1					
0001558370-22-011476	916907	SOUTHERN MISSOURI BANCORP, INC.	6036	US	MO	POPLAR BLUFF	63901	2991 OAK GROVE ROAD		573-778-1800	US	MO	POPLAR BLUFF	63901	2991 OAK GROVE ROAD		US	MO	431665523	SOUTHERN MISSOURI BANCORP INC	19940104	2-ACC	0	0630	8-K	20220731			20220801	2022-08-01 16:46:00.0	0	0	smbc-20220801x8k_htm.xml	1					
0001558370-22-011475	1557746	ACLARIS THERAPEUTICS, INC.	2834	US	PA	WAYNE	19087	640 LEE ROAD	SUITE 200	484-324-7933	US	PA	WAYNE	19087	640 LEE ROAD	SUITE 200	US	DE	460571712			1-LAF	0	1231	8-K	20220731			20220801	2022-08-01 16:46:00.0	0	0	acrs-20220801x8k_htm.xml	1					
0000102212-22-000037	102212	UNIVEST FINANCIAL CORP	6022	US	PA	SOUDERTON	18964	14 NORTH MAIN STREET	PO BOX 197	2157212400	US	PA	SOUDERTON	18964	14 NORTH MAIN STREET	PO BOX 197	US	PA	231886144	UNIVEST CORP OF PENNSYLVANIA	19920703	1-LAF	0	1231	10-Q	20220630	2022	Q2	20220802	2022-08-02 13:34:00.0	0	1	uvsp-20220630_htm.xml	1					
