adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0000950170-23-046091	1826681	SARCOS TECHNOLOGY & ROBOTICS CORP	3569	US	UT	SALT LAKE CITY	84101	650 SOUTH 500 WEST		888-927-7296	US	UT	SALT LAKE CITY	84101	650 SOUTH 500 WEST		US	DE	000000000	SARCOS TECHNOLOGY & ROBOTICS CORPORATION.	20210924	4-NON	0	1231	8-K	20230831			20230901	2023-09-01 16:57:00.0	0	0	strc-20230831_htm.xml	1					
0000950170-23-046093	1584751	TALIS BIOMEDICAL CORP	3826	US	CA	REDWOOD CITY	94065	1100 ISLAND DRIVE	SUITE 101	650-433-3000	US	CA	REDWOOD CITY	94065	1100 ISLAND DRIVE	SUITE 101	US	DE	000000000	SLIPCHIP CORP	20130820	4-NON	0	1231	8-K	20230831			20230901	2023-09-01 17:01:00.0	0	0	tlis-20230830_htm.xml	1					
0001018840-23-000078	1018840	ABERCROMBIE & FITCH CO /DE/	5651	US	OH	NEW ALBANY	43054	6301 FITCH PATH		6142836500	US	OH	NEW ALBANY	43054	6301 FITCH PATH		US	DE	311469076			1-LAF	0	0131	10-Q	20230731	2023	Q2	20230901	2023-09-01 16:33:00.0	0	1	anf-20230729_htm.xml	1					
0001047862-23-000146	1047862	CONSOLIDATED EDISON INC	4931	US	NY	NEW YORK	10003	4 IRVING PLACE		8005225635	US	NY	NEW YORK	10003	4 IRVING PLACE		US	NY	133965100			1-LAF	0	1231	8-K	20230831			20230901	2023-09-01 16:16:00.0	0	0	ed-20230901_htm.xml	2	23632				
0001065059-23-000052	1065059	CENTRUS ENERGY CORP	1400	US	MD	BETHESDA	20817	6901 ROCKLEDGE DR	SUITE 800	3015643200	US	MD	BETHESDA	20817	6901 ROCKLEDGE DR	SUITE 800	US	DE	522107911	USEC INC	19980629	2-ACC	0	1231	8-K	20230831			20230901	2023-09-01 09:26:00.0	0	0	leu-20230831_htm.xml	1					
0001065696-23-000087	1065696	LKQ CORP	5010	US	IL	CHICAGO	60661	500 WEST MADISON STREET	SUITE 2800	312-621-1950	US	IL	CHICAGO	60661	500 WEST MADISON STREET	SUITE 2800	US	DE	364215970	LKQ SMART PARTS, INC.	20140109	1-LAF	0	1231	S-4	20230630			20230901	2023-09-01 15:34:00.0	0	0	lkq-20230901_htm.xml	33	1984347 1058198 1596255 1596703 1984468 1596435 1596311 1984337 1984463 1984523 1596302 1984328 1984520 1984519 1984324				
0001091667-23-000126	1091667	CHARTER COMMUNICATIONS, INC. /MO/	4841	US	CT	STAMFORD	06901	400 ATLANTIC STREET		203-905-7800	US	CT	STAMFORD	06901	400 ATLANTIC STREET				841496755	CHARTER COMMUNICATIONS INC /MO/	19990723	1-LAF	0	1231	8-K	20230831			20230901	2023-09-01 09:52:00.0	0	0	chtr-20230901_htm.xml	3	1271834 1271833				
0001104659-23-097332	1770561	CORONADO GLOBAL RESOURCES INC.	1220	US	WV	BECKLEY	25801	100 BILL BAKER WAY		(681) 207-7263	US	WV	BECKLEY	25801	100 BILL BAKER WAY		US	DE	831780608			1-LAF	0	1231	8-K	20230831			20230901	2023-08-31 17:44:00.0	0	0	tm2325190d1_8k_htm.xml	1					
0001104659-23-097409	314590	SASOL LTD	1311	ZA		JOHANNESBURG	2196	50 KATHERINE STREET SANDTON	SANDTON	01127114413111	ZA		JOHANNESBURG	99999	P O BOX 5486		ZA		000000000	SASOL LTD/ADR/	20000101	1-LAF	1	0630	20-F	20230630	2023	FY	20230901	2023-09-01 06:04:00.0	0	1	ssl-20230630x20f_htm.xml	1					
0001104659-23-097454	1734713	BRIGHTVIEW HOLDINGS, INC.	0700	US	PA	BLUE BELL	19422	980 JOLLY ROAD	SUITE 300	(484) 567-7204	US	PA	BLUE BELL	19422	980 JOLLY ROAD	SUITE 300	US	DE	464190788			2-ACC	0	0930	8-K	20230831			20230901	2023-09-01 07:00:00.0	0	0	tm2325098d1_8k_htm.xml	1					
0001104659-23-097455	786947	ACURA PHARMACEUTICALS, INC	2834	US	IL	PALATINE	60067	616 N. NORTH COURT, SUITE 120		847-705-7709	US	IL	PALATINE	60067	616 N. NORTH COURT, SUITE 120	.	US	NY	110853640	HALSEY DRUG CO INC/NEW	19920703	4-NON	0	1231	8-K	20230831			20230901	2023-09-01 07:00:00.0	0	0	tm2325185d1_8k_htm.xml	1					
0001104659-23-097460	1533924	AMPLIFY ENERGY CORP.	1311	US	TX	HOUSTON	77002	500 DALLAS STREET	SUITE 1700	713-588-8369	US	TX	HOUSTON	77002	500 DALLAS STREET	SUITE 1700			821326219	MIDSTATES PETROLEUM COMPANY, INC.	20111031	2-ACC	0	1231	8-K	20230831			20230901	2023-09-01 07:10:00.0	0	0	tm2325203d1_8k_htm.xml	1					
0001104659-23-097480	351569	AMERIS BANCORP	6022	US	GA	ATLANTA	30305	3490 PIEDMONT RD	SUITE 1550	4046396500	US	GA	ATLANTA	30305	3490 PIEDMONT RD	SUITE 1550	US	GA	581456434	ABC BANCORP	19920703	1-LAF	0	1231	8-K	20230831			20230901	2023-09-01 08:00:00.0	0	0	tm2325086d1_8k_htm.xml	1					
0001104659-23-097496	1417398	HILLENBRAND, INC.	3990	US	IN	BATESVILLE	47006	ONE BATESVILLE BOULEVARD		(812) 931-5000	US	IN	BATESVILLE	47006	ONE BATESVILLE BOULEVARD		US	IN	261342272	BATESVILLE HOLDINGS, INC.	20071102	1-LAF	0	0930	8-K	20230831			20230901	2023-09-01 08:36:00.0	0	0	tm2325147d1_8k_htm.xml	1					
0001104659-23-097500	1485003	CARISMA THERAPEUTICS INC.	2834	US	PA	PHILADELPHIA	19104	3675 MARKET STREET	SUITE 200	2674916422	US	PA	PHILADELPHIA	19104	3675 MARKET STREET	SUITE 200	US	PA	262025616	SESEN BIO, INC.	20180516	4-NON	0	1231	8-K	20230831			20230901	2023-09-01 09:05:00.0	0	0	tm2325287d1_8k_htm.xml	1					
0001104659-23-097730	1826667	TRISALUS LIFE SCIENCES, INC.	8071	US	CO	WESTMINSTER	80031	6272 WEST 91ST AVENUE		415 336 8917	US	CO	WESTMINSTER	80031	6272 WEST 91ST AVENUE		US	DE	853009869	MEDTECH ACQUISITION CORP	20200930	4-NON	0	1231	8-K	20230831			20230901	2023-09-01 16:01:00.0	0	0	tm2325342d1_8k_htm.xml	1					
0001104659-23-097731	1773427	SPRINGWORKS THERAPEUTICS, INC.	2836	US	CT	STAMFORD	06902	100 WASHINGTON BOULEVARD		203-883-9490	US	CT	STAMFORD	06902	100 WASHINGTON BOULEVARD		US	DE	000000000			1-LAF	0	1231	8-K	20230831			20230901	2023-09-01 16:01:00.0	0	0	tm2325075d1_8k_htm.xml	1					
0001104659-23-097732	18230	CATERPILLAR INC	3531	US	TX	IRVING	75039	5205 N. O'CONNOR BOULEVARD	SUITE 100	9728917700	US	TX	IRVING	75039	5205 N. O'CONNOR BOULEVARD	SUITE 100	US	TX	370602744	CATERPILLAR TRACTOR CO	19860623	1-LAF	0	1231	8-K	20230831			20230901	2023-09-01 16:02:00.0	0	0	tm2325071d1_8k_htm.xml	1					
0001104659-23-097733	884144	ASURE SOFTWARE INC	7373	US	TX	AUSTIN	78701	405 COLORADO ST	#1800	5124372700	US	TX	AUSTIN	78701	405 COLORADO ST	#1800	US	DE	742415696	FORGENT NETWORKS  INC	20020215	4-NON	0	1231	8-K	20230831			20230901	2023-09-01 16:02:00.0	0	0	tm2325293d1_8k_htm.xml	1					
0001104659-23-097738	36377	FIRST HAWAIIAN, INC.	6022	US	HI	HONOLULU	96813	999 BISHOP STREET		808-525-7000	US	HI	HONOLULU	96813	999 BISHOP STREET		US	DE	990156159	BANCWEST CORP/HI	19981105	1-LAF	0	1231	8-K	20230831			20230901	2023-09-01 16:04:00.0	0	0	tm2325338d1_8k_htm.xml	1					
0001104659-23-097740	1657312	VERONA PHARMA PLC	2834	GB		LONDON	SE1 2RE	3 MORE LONDON RIVERSIDE		011-44-0-2032834200	GB		LONDON	SE1 2RE	3 MORE LONDON RIVERSIDE		GB		000000000			4-NON	0	1231	8-K	20230831			20230901	2023-09-01 16:05:00.0	0	0	tm2325259d1_8k_htm.xml	1					
0001104659-23-097742	1013934	STRATEGIC EDUCATION, INC.	8200	US	VA	HERNDON	20171	2303 DULLES STATION BOULEVARD		703-561-1600	US	VA	HERNDON	20171	2303 DULLES STATION BOULEVARD		US	MD	521975978	STRAYER EDUCATION INC	19960510	1-LAF	0	1231	8-K	20230831			20230901	2023-09-01 16:05:00.0	0	0	tm2325304d1_8k_htm.xml	1					
0001104659-23-097743	1975218	NABORS ENERGY TRANSITION CORP. II	6770	US	TX	HOUSTON	77067	515 W. GREENS ROAD	SUITE 1200	(281) 874-0034	US	TX	HOUSTON	77067	515 W. GREENS ROAD	SUITE 1200	KY		000000000			4-NON	0	1231	8-K	20230831			20230901	2023-09-01 16:05:00.0	0	0	tm2325290d1_8k_htm.xml	1					
0001104659-23-097744	836690	INNOVATIVE SOLUTIONS & SUPPORT INC	7371	US	PA	EXTON	19341	720 PENNSYLVANIA DRIVE		610 646 9800	US	PA	EXTON	19341	720 PENNSYLVANIA DRIVE		US	PA	232507402			4-NON	0	0930	8-K	20230831			20230901	2023-09-01 16:06:00.0	1	0	tm2325393d1_8k_htm.xml	1					
0001104659-23-097745	764764	CATERPILLAR FINANCIAL SERVICES CORP	6159	US	TN	NASHVILLE	37203	2120 WEST END AVE		6153411000	US	TN	NASHVILLE	37203	2120 WEST END AVENUE		US	DE	371105865			4-NON	0	1231	8-K	20230831			20230901	2023-09-01 16:06:00.0	0	0	tm2325084d1_8k_htm.xml	1					
0001104659-23-097751	1512931	MONROE CAPITAL CORP		US	IL	CHICAGO	60606	311 SOUTH WACKER DRIVE	SUITE 6400	312-258-8300	US	IL	CHICAGO	60606	311 SOUTH WACKER DRIVE	SUITE 6400	US	NY	274895840			4-NON	0	1231	8-K	20230831			20230901	2023-09-01 16:10:00.0	0	0	tm2325363d1_8k_htm.xml	1					
0001104659-23-097754	1834376	INNOVAGE HOLDING CORP.	8000	US	CO	DENVER	80230	8950 E. LOWRY BOULEVARD		(303) 869-4664	US	CO	DENVER	80230	8950 E. LOWRY BOULEVARD		US	DE	810710819	TCO GROUP HOLDINGS, INC.	20201201	2-ACC	0	0630	8-K	20230831			20230901	2023-09-01 16:11:00.0	0	0	tm2325323d1_8k_htm.xml	1					
0001104659-23-097755	1787297	PASSAGE BIO, INC.	2836	US	PA	PHILADELPHIA	19103	ONE COMMERCE SQUARE	2005 MARKET STREET, 39TH FLOOR	2678660312	US	PA	PHILADELPHIA	19103	ONE COMMERCE SQUARE	2005 MARKET STREET, 39TH FLOOR	US	DE	822729751			4-NON	0	1231	8-K	20230831			20230901	2023-09-01 16:11:00.0	0	0	tm2325209d1_8k_htm.xml	1					
0001104659-23-097757	1426506	SMG INDUSTRIES INC.	4700	US	TX	HOUSTON	77070	20475 STATE HWY 249	SUITE 450	7139553497	US	TX	HOUSTON	77070	20475 STATE HWY 249	SUITE 450	US	DE	510662991	SMG INDIUM RESOURCES LTD.	20080423	4-NON	0	1231	8-K	20230831			20230901	2023-09-01 16:11:00.0	1	0	tm2325331d1_8k_htm.xml	1					
0001104659-23-097759	1800	ABBOTT LABORATORIES	2834	US	IL	ABBOTT PARK	60064-3500	100 ABBOTT PARK ROAD		2246676100	US	IL	ABBOTT PARK	60064-3500	100 ABBOTT PARK ROAD		US	IL	360698440			1-LAF	0	1231	8-K/A	20230430			20230901	2023-09-01 16:13:00.0	0	0	tm2325374d1_8ka_htm.xml	1					
0001104659-23-097767	913277	CLARUS CORP	3949	US	UT	SALT LAKE CITY	84124	2084 EAST 3900 SOUTH		801-278-5552	US	UT	SALT LAKE CITY	84124	2084 EAST 3900 SOUTH		US	DE	581972600	BLACK DIAMOND, INC.	20110121	2-ACC	0	1231	8-K	20230831			20230901	2023-09-01 16:15:00.0	0	0	tm2325260d1_8k_htm.xml	1					
0001104659-23-097772	930236	REDWOOD TRUST INC	6798	US	CA	MILL VALLEY	94941	ONE BELVEDERE PLACE	SUITE 300	(415) 380-2317	US	CA	MILL VALLEY	94941	ONE BELVEDERE PLACE	SUITE 300	US	MD	680329422			1-LAF	0	1231	8-K	20230831			20230901	2023-09-01 16:16:00.0	0	0	tm2325226d1_8k_htm.xml	1					
0001104659-23-097777	1737927	CANOPY GROWTH CORP	2833	CA	ON	SMITH FALLS	K7A0A8	1 HERSHEY DRIVE		855-558-9333	CA	ON	SMITH FALLS	K7A0A8	1 HERSHEY DRIVE		CA		000000000			1-LAF	0	0331	8-K	20230831			20230901	2023-09-01 16:17:00.0	0	0	tm2325345d1_8k_htm.xml	1					
