adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0001096906-23-000003	1391135	LFTD PARTNERS INC.	2834	US	FL	JACKSONVILLE	32217	4227 HABANA AVENUE		8479152446	US	FL	JACKSONVILLE	32217	4227 HABANA AVENUE		US	NV	870479286	ACQUIRED SALES CORP	20100518	4-NON	0	1231	8-K	20221231			20230103	2023-01-03 10:31:00.0	0	0	lsfp-20221230_htm.xml	1					
0001096906-23-000005	1673431	IA ENERGY CORP.	2800	US	CA	HARBOR CITY	90710	24328 VERMONT AVENUE	SUITE 300	3108911959	US	CA	HARBOR CITY	90710	24328 VERMONT AVENUE	SUITE 300	US	WY	811002497			4-NON	0	1231	10-Q	20210930	2021	Q3	20230103	2023-01-03 13:45:00.0	0	1	iaec-20210930_htm.xml	1					
0001104659-22-131423	1880151	LIBERTY RESOURCES ACQUISITION CORP.	6770	US	FL	MIAMI	33130	78 SW 7TH STREET	SUITE 500	60163330323	US	FL	MIAMI	33130	78 SW 7TH STREET	SUITE 500	US	DE	863485220			4-NON	0	1231	10-K/A	20211231	2021	FY	20230103	2022-12-30 17:53:00.0	0	0	tm2233774d1_10ka_htm.xml	1		0.00	20210630		1
0001104659-22-131425	1849475	NEWCOURT ACQUISITION CORP	6770	US	CA	OAKLAND	94612	2201 BROADWAY, SUITE 705		27 83 294 3837	US	CA	OAKLAND	94612	2201 BROADWAY, SUITE 705		KY		000000000			4-NON	0	1231	8-K	20221231			20230103	2022-12-30 17:56:00.0	0	0	tm2233779d1_8k_htm.xml	1					
0001104659-22-131441	1600983	KNIGHTSCOPE, INC.	3669	US	CA	MOUNTAIN VIEW	94043	1070 TERRA BELLA AVENUE		(650) 924-1025	US	CA	MOUNTAIN VIEW	94043	1070 TERRA BELLA AVENUE		US	DE	462482575			4-NON	0	1231	8-K	20221231			20230103	2022-12-30 18:23:00.0	0	0	tm2233801d1_8k_htm.xml	1					
0001104659-22-131459	1880151	LIBERTY RESOURCES ACQUISITION CORP.	6770	US	FL	MIAMI	33130	78 SW 7TH STREET	SUITE 500	60163330323	US	FL	MIAMI	33130	78 SW 7TH STREET	SUITE 500	US	DE	863485220			4-NON	0	1231	8-K	20221231			20230103	2022-12-30 21:03:00.0	0	0	tm2233787d1_8k_htm.xml	1					
0001104659-23-000020	1561032	HEALTHCARE TRUST, INC.	6798	US	NY	NEW YORK	10019	650 FIFTH AVENUE	30TH FLOOR	212-415-6500	US	NY	NEW YORK	10019	650 FIFTH AVENUE	30TH FLOOR	US	MD	383888962	AMERICAN REALTY CAPITAL HEALTHCARE TRUST II, INC.	20121025	4-NON	0	1231	8-K	20221231			20230103	2023-01-03 06:04:00.0	0	0	tm2233738d1_8k_htm.xml	1					
0001104659-23-000028	1526113	GLOBAL NET LEASE, INC.	6798	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR	212-415-6500	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR			452771978	AMERICAN REALTY CAPITAL GLOBAL TRUST, INC.	20120810	1-LAF	0	1231	8-K	20221231			20230103	2023-01-03 06:09:00.0	0	0	tm2233742d1_8k_htm.xml	1					
0001104659-23-000034	1568162	NECESSITY RETAIL REIT, INC.	6798	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR	212-415-6500	US	NY	NEW YORK	10019	650 FIFTH AVE	30TH FLOOR	US	MD	900929989	AMERICAN FINANCE TRUST, INC	20150623	1-LAF	0	1231	8-K	20221231			20230103	2023-01-03 06:15:00.0	0	0	tm2233744d1_8k_htm.xml	1					
0001104659-23-000085	1140859	AMERISOURCEBERGEN CORP	5122	US	PA	CONSHOHOCKEN	19428	1 WEST FIRST AVENUE		6107277000	US	PA	CONSHOHOCKEN	19428	1 WEST FIRST AVENUE		US	DE	233079390			1-LAF	0	0930	8-K	20221231			20230103	2023-01-03 07:31:00.0	0	0	tm2233673d1_8k_htm.xml	1					
0001104659-23-000086	1326160	DUKE ENERGY CORP	4931	US	NC	CHARLOTTE	28202-1803	526 SOUTH CHURCH STREET		704-382-3853	US	NC	CHARLOTTE	28202-1803	526 SOUTH CHURCH STREET		US	DE	202777218	DUKE ENERGY HOLDING CORP.	20050628	1-LAF	0	1231	8-K	20221231			20230103	2023-01-03 07:32:00.0	0	0	tm231312d1_8k_htm.xml	3	30371 17797				
0001104659-23-000098	1509223	RENREN INC.	5500	CN		CHAOYANG DISTRICT, BEIJING	100016	5/F, NORTH WING	18 JIUXIANQIAO MIDDLE ROAD	86 (10) 8448-1818	CN		CHAOYANG DISTRICT, BEIJING	100016	5/F, NORTH WING	18 JIUXIANQIAO MIDDLE ROAD			000000000			4-NON	0		8-K	20221231			20230103	2023-01-03 08:37:00.0	0	0	tm2232544d1_8k_htm.xml	1					
0001104659-23-000109	1895249	MONTEREY CAPITAL ACQUISITION CORP	6770	US	CA	MONTEREY	93940	419 WEBSTER STREET		650 537 1537	US	CA	MONTEREY	93940	419 WEBSTER STREET		US	DE	000000000			4-NON	0	1231	8-K	20221231			20230103	2023-01-03 08:49:00.0	0	0	tm2233776d1_8k_htm.xml	1					
0001104659-23-000238	1843724	AMCI ACQUISITION CORP. II	2860	US	CT	GREENWICH	06830	600 STEAMBOAT ROAD		(203) 625-9200	US	CT	GREENWICH	06830	600 STEAMBOAT ROAD		US	DE	861763050			4-NON	0	1231	S-4/A	20220930			20230103	2023-01-03 13:01:00.0	1	1	amci-20220930xs4a_htm.xml	1					
0001104659-23-000349	1680247	PROPETRO HOLDING CORP.	1389	US	TX	MIDLAND	79701	1706 S. MIDKIFF ROAD, BUILDING B		(432) 688-0012	US	TX	MIDLAND	79701	1706 S. MIDKIFF ROAD, BUILDING B		US	TX	263685382			1-LAF	0	1231	8-K	20221231			20230103	2023-01-03 16:15:00.0	0	0	tm231313d1_8k_htm.xml	1					
0001104659-23-000354	888491	OMEGA HEALTHCARE INVESTORS INC	6798	US	MD	HUNT VALLEY	21030	303 INTERNATIONAL CIRCLE,	SUITE 200	410-427-1700	US	MD	HUNT VALLEY	21030	303 INTERNATIONAL CIRCLE,	SUITE 200	US	MD	383041398			1-LAF	0	1231	8-K	20221231			20230103	2023-01-03 16:20:00.0	0	0	tm2233367d1_8k_htm.xml	1					
0001104659-23-000363	1372514	KIORA PHARMACEUTICALS INC	2834	US	CA	ENCINITAS	92024	332 ENCINITAS BOULEVARD	SUITE 102	781-788-8869	US	CA	ENCINITAS	92024	332 ENCINITAS BOULEVARD	SUITE 102	US	DE	000000000	EYEGATE PHARMACEUTICALS INC	20060811	4-NON	0	1231	8-K	20221231			20230103	2023-01-03 16:31:00.0	0	0	tm231320d1_8k_htm.xml	1					
0001104659-23-000373	1846809	OCEANTECH ACQUISITIONS I CORP.	6770	US	NY	NEW YORK	10022	515 MADISON AVE., SUITE 8133		929-412-1272	US	NY	NEW YORK	10022	515 MADISON AVE., SUITE 8133		US	DE	000000000			4-NON	0	1231	8-K	20221231			20230103	2023-01-03 16:44:00.0	0	0	tm231423d1_8k_htm.xml	1					
0001104659-23-000380	1829953	CORNER GROWTH ACQUISITION CORP.	6770	US	CA	PALO ALTO	94301	251 LYTTON AVENUE, SUITE 200		650-543-8180	US	CA	PALO ALTO	94301	251 LYTTON AVENUE, SUITE 200		KY		000000000			4-NON	0	1231	8-K/A	20221231			20230103	2023-01-03 16:52:00.0	0	0	tm2233804d1_8ka_htm.xml	1					
0001104659-23-000386	1831270	BITE ACQUISITION CORP.	6770	US	NY	NEW YORK	10004	30 WEST STREET	NO. 28F	212-608-2923	US	NY	NEW YORK	10004	30 WEST STREET	NO. 28F	US	DE	853307316			4-NON	0	1231	8-K	20221231			20230103	2023-01-03 17:01:00.0	0	0	tm231375d1_8k_htm.xml	1					
0001104659-23-000421	1849380	DATA KNIGHTS ACQUISITION CORP.	8731	GB		SURREY	KT9 1BD	TRIDENT COURT, 1 OAKCROFT ROAD	CHESSINGTON	011-44-208-090-2009	GB		SURREY	KT9 1BD	TRIDENT COURT, 1 OAKCROFT ROAD	CHESSINGTON	US	DE	862076743			4-NON	0	1231	S-4/A	20220930			20230103	2023-01-03 17:22:00.0	0	1	dkdcu-20211231xs4a_htm.xml	1					
0001104659-23-000422	1867066	JOURNEY MEDICAL CORP	2834	US	AZ	SCOTTSDALE	85258	9237 E VIA DE VENTURA BLVD., SUITE 105		480-434-6670	US	AZ	SCOTTSDALE	85258	9237 E VIA DE VENTURA BLVD., SUITE 105		US	DE	471879539			4-NON	0	1231	8-K	20221231			20230103	2023-01-03 17:21:00.0	0	0	tm231431d1_8k_htm.xml	1					
0001130310-23-000002	1130310	CENTERPOINT ENERGY INC	4911	US	TX	HOUSTON	77002	1111 LOUISIANA ST.		7132073000	US	TX	HOUSTON	77002	1111 LOUISIANA ST.		US	TX	740694415	RELIANT ENERGY REGCO INC	20001220	1-LAF	0	1231	8-K	20221231			20230103	2023-01-03 16:22:00.0	0	0	cnp-20230103_htm.xml	3	1042773 48732				
0001140361-23-000003	1405495	INTERDIGITAL, INC.	6794	US	DE	WILMINGTON	19809-3727	200 BELLEVUE PARKWAY	SUITE 300	302-281-3600	US	DE	WILMINGTON	19809-3727	200 BELLEVUE PARKWAY	SUITE 300			824936666			1-LAF	0	1231	8-K	20221231			20230103	2023-01-03 06:01:00.0	0	0	brhc10046174_8k_htm.xml	1					
0001140361-23-000030	1472091	PDS BIOTECHNOLOGY CORP	2834	US	NJ	FLORHAM PARK	07932	25B VREELAND ROAD	SUITE 300	800-208-3343	US	NJ	FLORHAM PARK	07932	25B VREELAND ROAD	SUITE 300	US	DE	264231384	EDGE THERAPEUTICS, INC.	20090911	4-NON	0	1231	8-K	20221231			20230103	2023-01-03 07:15:00.0	0	0	brhc10046080_8k_htm.xml	1					
0001140361-23-000031	1856028	STRONGHOLD DIGITAL MINING, INC.	7374	US	NY	NEW YORK	10022	595 MADISON AVENUE	28TH FLOOR	(212) 967-5294	US	NY	NEW YORK	10022	595 MADISON AVENUE	28TH FLOOR	US	DE	862759890			4-NON	0	1231	8-K	20221231			20230103	2023-01-03 07:16:00.0	0	0	brhc10046173_8k_htm.xml	1					
0001140361-23-000035	1728205	PIEDMONT LITHIUM INC.	1400	US	NC	BELMONT	28012	42 E CATAWBA STREET		(704) 461-8000	US	NC	BELMONT	28012	42 E CATAWBA STREET				364996461	PIEDMONT LITHIUM LTD	20180116	1-LAF	0	1231	8-K	20221231			20230103	2023-01-03 08:11:00.0	0	0	brhc10045328_8k_htm.xml	1					
0001140361-23-000045	879101	KIMCO REALTY CORP	6798	US	NY	JERICHO	11753	500 NORTH BROADWAY	SUITE 201, P.O. BOX 9010	(516) 869-9000	US	NY	JERICHO	11753	500 NORTH BROADWAY	SUITE 201	US	MD	132744380			1-LAF	0	1231	8-K	20221231			20230103	2023-01-03 09:31:00.0	0	0	ny20006479x5_8k_htm.xml	1					
