adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0000200406-23-000032	200406	JOHNSON & JOHNSON	2834	US	NJ	NEW BRUNSWICK	08933	ONE JOHNSON & JOHNSON PLZ		732-524-2455	US	NJ	NEW BRUNSWICK	08933	ONE JOHNSON & JOHNSON PLZ		US	NJ	221024240			1-LAF	0	1231	8-K	20230331			20230403	2023-03-31 19:29:00.0	0	0	jnj-20230331_htm.xml	1					
0000351817-23-000038	351817	SILVERBOW RESOURCES, INC.	1311	US	TX	HOUSTON	77024	920 MEMORIAL CITY WAY	SUITE 850	2818742700	US	TX	HOUSTON	77024	920 MEMORIAL CITY WAY	SUITE 850	US	DE	203940661	SWIFT ENERGY CO	19920703	2-ACC	0		DEF 14A				20230403	2023-04-03 06:13:00.0	0	0	sbow-20230403_htm.xml	1					
0000354950-23-000101	354950	HOME DEPOT, INC.	5211	US	GA	ATLANTA	30339-4024	2455 PACES FERRY ROAD		770-433-8211	US	GA	ATLANTA	30339-4024	2455 PACES FERRY ROAD		US	DE	953261426	HOME DEPOT INC	19920703	1-LAF	0		DEF 14A				20230403	2023-04-03 08:33:00.0	0	0	hd-20230330_htm.xml	1					
0000357173-23-000012	357173	OLD SECOND BANCORP INC	6022	US	IL	AURORA	60507	37 S RIVER ST		6308920202	US	IL	AURORA	60507	37 SOUTH RIVER STREET		US	DE	363143493			2-ACC	0	1231	8-K	20230331			20230403	2023-04-03 15:55:00.0	0	0	tmb-20230403x8k_htm.xml	1					
0000742112-23-000027	742112	INVACARE CORP	3842	US	OH	ELYRIA	44036	ONE INVACARE WAY	P O BOX 4028	4403296000	US	OH	ELYRIA	44036	ONE INVACARE WAY	P O BOX 4028	US	OH	952680965			2-ACC	0	1231	8-K	20230331			20230403	2023-04-03 17:04:00.0	0	0	ivc-20230329_htm.xml	1					
0000764065-23-000063	764065	CLEVELAND-CLIFFS INC.	1000	US	OH	CLEVELAND	44114-2315	200 PUBLIC SQUARE	STE. 3300	216-694-5700	US	OH	CLEVELAND	44114-2315	200 PUBLIC SQUARE	STE. 3300	US	OH	341464672	CLIFFS NATURAL RESOURCES INC.	20081015	1-LAF	0		DEF 14A				20230403	2023-04-03 07:47:00.0	0	0	clf-20230403_htm.xml	1					
0000785161-23-000024	785161	ENCOMPASS HEALTH CORP	8060	US	AL	BIRMINGHAM	35242	9001 LIBERTY PARKWAY		205-967-7116	US	AL	BIRMINGHAM	35242	9001 LIBERTY PARKWAY		US	DE	630860407	HEALTHSOUTH CORP	19950113	1-LAF	0		DEF 14A				20230403	2023-04-03 16:49:00.0	0	0	ehc-20230403_htm.xml	1					
0000793074-23-000021	793074	WERNER ENTERPRISES INC	4213	US	NE	OMAHA	68138	14507 FRONTIER ROAD		4028956640	US	NE	OMAHA	68145	P.O. BOX 45308		US	NE	470648386			1-LAF	0		DEF 14A				20230403	2023-04-03 16:06:00.0	0	0	wern-20230327_htm.xml	1					
0000866729-23-000013	866729	SCHOLASTIC CORP	2731	US	NY	NEW YORK	10012	555 BROADWAY		2123436100	US	NY	NEW YORK	10012	555 BROADWAY		US	DE	133385513			1-LAF	0	0531	8-K	20230331			20230403	2023-04-03 16:01:00.0	0	0	schl-20230403_htm.xml	1					
0000887343-23-000208	887343	COLUMBIA BANKING SYSTEM, INC.	6022	US	WA	TACOMA	98402	1301 A STREET		2533051900	US	WA	TACOMA	98402	1301 A STREET		US	WA	911422237	COLUMBIA BANKING SYSTEM INC	19930328	1-LAF	0	1231	8-K	20230331			20230403	2023-04-03 13:37:00.0	0	0	colb-20230331_htm.xml	1					
0000898173-23-000017	898173	O REILLY AUTOMOTIVE INC	5531	US	MO	SPRINGFIELD	65802	233 S PATTERSON AVE		417-829-5878	US	MO	SPRINGFIELD	65802	233 S PATTERSON AVE				274358837			1-LAF	0	1231	8-K	20230331			20230403	2023-04-03 16:31:00.0	0	0	orly-20230403x8k_htm.xml	1					
0000912562-23-000017	912562	GIBRALTAR INDUSTRIES, INC.	3310	US	NY	BUFFALO	14219-0228	3556 LAKE SHORE ROAD	P O BOX 2028	7168266500	US	NY	BUFFALO	14219-0228	GATEWAY EXECUTIVE PARK	3556 LAKE SHORE ROAD PO BOX 2028	US	DE	161445150	GIBRALTAR STEEL CORP	19930924	1-LAF	0		DEF 14A				20230403	2023-04-03 17:20:00.0	0	0	rock-20230403_htm.xml	1					
0000912593-23-000148	912593	SUN COMMUNITIES INC	6798	US	MI	SOUTHFIELD	48034	27777 FRANKLIN ROAD	SUITE 300	2482082500	US	MI	SOUTHFIELD	48034	27777 FRANKLIN ROAD	SUITE 300	US	MD	382730780			1-LAF	0		DEF 14A				20230403	2023-04-03 16:42:00.0	0	0	sui-20230403_htm.xml	1					
0000916540-23-000013	916540	DARLING INGREDIENTS INC.	2070	US	TX	IRVING	75038	5601 N MACARTHUR BLVD		9727170300	US	TX	IRVING	75038	5601 N MACARTHUR BLVD		US	DE	362495346	DARLING INTERNATIONAL INC	19931223	1-LAF	0	1231	8-K	20230331			20230403	2023-04-03 08:11:00.0	0	0	dar-20230331_htm.xml	1					
0000924168-23-000038	924168	ENERGY FOCUS, INC/DE	3640	US	OH	SOLON	44139	32000 AURORA ROAD	SUITE B	4407151300	US	OH	SOLON	44139	32000 AURORA ROAD	SUITE B	US	OH	943021850	FIBERSTARS INC /CA/	19940527	4-NON	0	1231	8-K	20230331			20230403	2023-04-03 16:32:00.0	0	0	efoi-20230328_htm.xml	1					
0000926326-23-000009	926326	OMNICELL, INC.	3571	US	TX	FORT WORTH	76137	4220 NORTH FREEWAY		8774159990	US	TX	FORT WORTH	76137	4220 NORTH FREEWAY		US	DE	943166458	OMNICELL, INC	20070412	1-LAF	0	1231	8-K	20230331			20230403	2023-04-03 16:39:00.0	0	0	omcl-20230329_htm.xml	1					
0000936340-23-000087	936340	DTE ENERGY CO	4911	US	MI	DETROIT	48226	ONE ENERGY PLAZA		3132354000	US	MI	DETROIT	48226	ONE ENERGY PLAZA		US	MI	383217752	DTE HOLDINGS INC	19950127	1-LAF	0	1231	8-K	20230331			20230403	2023-04-03 16:14:00.0	0	0	dte-20230403_htm.xml	2	28385				
0000936395-23-000018	936395	CIENA CORP	3661	US	MD	HANOVER	21076	7035 RIDGE ROAD		4108658500	US	MD	HANOVER	21076	7035 RIDGE ROAD		US	DE	232725311			1-LAF	0	1031	8-K	20230331			20230403	2023-04-03 16:33:00.0	0	0	cien-20230330_htm.xml	1					
0000937098-23-000098	937098	TRINET GROUP, INC.	7389	US	CA	DUBLIN	94568	ONE PARK PLACE., SUITE 600		5103525000	US	CA	DUBLIN	94568	ONE PARK PLACE., SUITE 600		US	DE	953359658	TRINET GROUP INC	20000306	1-LAF	0		PRE 14A				20230403	2023-04-03 17:09:00.0	0	0	tnet-20230403_htm.xml	1					
0000939057-23-000095	1046050	TIMBERLAND BANCORP INC	6036	US	WA	HOQUIAM	98550	624 SIMPSON AVE		3605334747	US	WA	HOQUIAM	98550	624 SIMPSON AVE		US	WA	911863696			4-NON	0	0930	8-K	20230331			20230403	2023-04-03 14:55:00.0	0	0	8k4323_htm.xml	1					
0000950103-23-005239	834071	TOYOTA MOTOR CREDIT CORP	6141	US	TX	PLANO	75024	6565 HEADQUARTERS DRIVE, W2-3D		(469) 486-9013	US	TX	PLANO	75024	6565 HEADQUARTERS DRIVE, W2-3D		US	CA	953775816			4-NON	0	0331	8-K	20230331			20230403	2023-04-03 06:05:00.0	0	0	dp191047_8k_htm.xml	1					
0000950103-23-005282	1517006	GATOS SILVER, INC.	1040	CA	BC	VANCOUVER	V6C 2G3	925 W GEORGIA STREET	SUITE 910	720 726 9662	CA	BC	VANCOUVER	V6C 2G3	925 W GEORGIA STREET	SUITE 910	US	DE	272654848	SUNSHINE SILVER MINING & REFINING CORP	20190618	4-NON	0	1231	8-K	20230331			20230403	2023-04-03 16:09:00.0	0	0	dp191799_8k_htm.xml	1					
0000950142-23-000904	1091907	WORLD WRESTLING ENTERTAINMENTINC	7812	US	CT	STAMFORD	06902	1241 E MAIN ST		2033528600	US	CT	STAMFORD	06902	1241 E MAIN ST		US	DE	042693383	WORLD WRESTLING FEDERATION ENTERTAINMENT INC	19990730	1-LAF	0	1231	8-K	20230331			20230403	2023-04-03 06:51:00.0	0	0	eh230345401_8k_htm.xml	1					
0000950170-23-011463	1538849	CROSSAMERICA PARTNERS LP	5172	US	PA	ALLENTOWN	18101	645 HAMILTON STREET	SUITE 400	610-625-8000	US	PA	ALLENTOWN	18101	645 HAMILTON STREET	SUITE 400			454165414	LEHIGH GAS PARTNERS LP	20120105	2-ACC	0	1231	8-K	20230331			20230403	2023-04-03 06:42:00.0	0	0	capl-20230331_htm.xml	1					
0000950170-23-011471	719274	GIGA TRONICS INC	3825	US	CA	DUBLIN	94568	5990 GLEASON DR		9253294650	US	CA	DUBLIN	94568	5990 GLEASON DR		US	CA	942656341			4-NON	0	1231	8-K	20230331			20230403	2023-04-03 07:15:00.0	0	0	giga-20230328_htm.xml	1					
0000950170-23-011474	1822711	PARDES BIOSCIENCES, INC.	2834	US	CA	CARLSBAD	92008	2173 SALK AVENUE	SUITE 250, PMB#052	415-649-8758	US	CA	CARLSBAD	92008	2173 SALK AVENUE	SUITE 250, PMB#052	US	DE	852696306	FS DEVELOPMENT CORP. II	20200826	4-NON	0	1231	8-K	20230331			20230403	2023-04-03 08:00:00.0	0	0	prds-20230331_htm.xml	1					
0000950170-23-011475	1626450	BIGCOMMERCE HOLDINGS, INC.	7372	US	TX	AUSTIN	78726	11305 FOUR POINTS DR, BLDG 2, 3RD FLOOR		1-888-699-8911	US	TX	AUSTIN	78726	11305 FOUR POINTS DR, BLDG 2, 3RD FLOOR		US	DE	462707656			1-LAF	0		DEF 14A				20230403	2023-04-03 08:01:00.0	0	0	bigc-20230331_htm.xml	1					
0000950170-23-011476	1674416	CRISPR THERAPEUTICS AG	2836	CH		ZUG	CH-6300	BAARERSTRASSE 14		6173154600	CH		ZUG	CH-6300	BAARERSTRASSE 14		CH		473173478			1-LAF	0	1231	8-K	20230331			20230403	2023-04-03 08:11:00.0	0	0	crsp-20230331_htm.xml	1					
0000950170-23-011487	818033	HERON THERAPEUTICS, INC. /DE/	2834	US	CA	SAN DIEGO	92121	4242 CAMPUS POINT COURT, SUITE 200		8582514400	US	CA	SAN DIEGO	92121	4242 CAMPUS POINT COURT, SUITE 200		US	DE	942875566	AP PHARMA INC /DE/	20010511	4-NON	0	1231	8-K	20230331			20230403	2023-04-03 09:11:00.0	0	0	hrtx-20230330_htm.xml	1					
0000950170-23-011491	1844280	THORNE HEALTHTECH, INC.	2834	US	SC	SUMMERVILLE	29483	620 OMNI INDUSTRIAL BLVD.		843-501-0286	US	SC	SUMMERVILLE	29483	620 OMNI INDUSTRIAL BLVD.		US	DE	272877253			4-NON	0	1231	8-K/A	20230331			20230403	2023-04-03 09:22:00.0	0	0	thrn-20230330_htm.xml	1					
0000950170-23-011500	1755237	CYCLERION THERAPEUTICS, INC.	2834	US	MA	CAMBRIDGE	02142	301 BINNEY STREET		617-621-7722	US	MA	CAMBRIDGE	02142	301 BINNEY STREET		US	MA	831895370			4-NON	0	1231	8-K	20230331			20230403	2023-04-03 09:54:00.0	0	0	cycn-20230331_htm.xml	1					
0000950170-23-011512	1058867	GUARANTY BANCSHARES INC /TX/	6021	US	TX	MOUNT PLEASANT	75455	201 SOUTH JEFFERSON AVENUE		9035729881	US	TX	MOUNT PLEASANT	75455	201 SOUTH JEFFERSON AVENUE		US	TX	751656431			2-ACC	0	1231	8-K	20230331			20230403	2023-04-03 11:09:00.0	0	0	gnty-20230403_htm.xml	1					
0000950170-23-011514	1021635	OGE ENERGY CORP.	4911	US	OK	OKLAHOMA CITY	73101-0321	321 N HARVEY	P.O. BOX 321	4055533000	US	OK	OKLAHOMA CITY	73101-0321	321 N HARVEY	P.O. BOX 321	US	OK	731481638	OGE ENERGY CORP	19960827	1-LAF	0	1231	8-K	20230331			20230403	2023-04-03 11:49:00.0	0	0	oge-20230403_htm.xml	2	74145				
0000950170-23-011528	1021635	OGE ENERGY CORP.	4911	US	OK	OKLAHOMA CITY	73101-0321	321 N HARVEY	P.O. BOX 321	4055533000	US	OK	OKLAHOMA CITY	73101-0321	321 N HARVEY	P.O. BOX 321	US	OK	731481638	OGE ENERGY CORP	19960827	1-LAF	0		DEF 14A				20230403	2023-04-03 12:41:00.0	0	0	oge-20230403_htm.xml	1					
0000950170-23-011561	1401395	NEPTUNE WELLNESS SOLUTIONS INC.	2834	CA	QC	LAVAL	H7T 0A3	545 PROMENADE DU CENTROPOLIS	SUITE 100	(450) 687-2262	CA	QC	LAVAL	H7T 0A3	545 PROMENADE DU CENTROPOLIS	SUITE 100	CA	QC	000000000	NEPTUNE TECHNOLOGIES & BIORESSOURCES INC.	20070530	4-NON	0	0331	8-K	20230331			20230403	2023-04-03 15:18:00.0	0	0	nept-20230330_htm.xml	1					
0000950170-23-011581	944745	CIVISTA BANCSHARES, INC.	6022	US	OH	SANDUSKY	44870	100 EAST WATER ST	P O BOX 5016	4196254121	US	OH	SANDUSKY	44870	100 EAST WATER ST	P O BOX 5016	US	OH	341558688	FIRST CITIZENS BANC CORP /OH	19950502	2-ACC	0	1231	10-K/A	20221231	2022	FY	20230403	2023-04-03 16:02:00.0	0	1	civb-20221231_htm.xml	1		296180043.00	20220630		1
0000950170-23-011584	1920453	FIDELITY PRIVATE CREDIT FUND		US	MA	BOSTON	02210	245 SUMMER STREET		617-563-7000	US	MA	BOSTON	02210	245 SUMMER STREET		US	DE	000000000	FIDELITY PRIVATE CREDIT TRUST	20220330	4-NON	0	1231	8-K	20230331			20230403	2023-04-03 16:05:00.0	0	0	ck0001920453-20230401_htm.xml	1					
0000950170-23-011587	1800667	JFROG LTD	7372	US	CA	SUNNYVALE	94089	270 E CARIBBEAN DRIVE		(408) 329-1540	US	CA	SUNNYVALE	94089	270 E CARIBBEAN DRIVE		IL		000000000			1-LAF	0		DEF 14A				20230403	2023-04-03 16:09:00.0	0	0	frog-20230403_htm.xml	1					
0000950170-23-011591	1383701	HISTOGEN INC.	2834	US	CA	SAN DIEGO	92121	10655 SORRENTO VALLEY ROAD	SUITE 200	(858) 526-3100	US	CA	San Diego	92121	10655 SORRENTO VALLEY ROAD	SUITE 200	US	DE	203183915	CONATUS PHARMACEUTICALS INC.	20140729	4-NON	0	1231	8-K	20230331			20230403	2023-04-03 16:16:00.0	0	0	hsto-20230403_htm.xml	1					
0000950170-23-011592	69488	MYERS INDUSTRIES INC	3089	US	OH	AKRON	44301	1293 S MAIN ST		330-253-5592	US	OH	AKRON	44301	1293 SOUTH MAIN STREET		US	OH	340778636	MYERS TIRE SUPPLY CO	19720609	2-ACC	0	1231	8-K	20230331			20230403	2023-04-03 16:19:00.0	0	0	mye-20230403_htm.xml	1					
0000950170-23-011594	1260990	ONCTERNAL THERAPEUTICS, INC.	2834	US	CA	SAN DIEGO	92130	12230 EL CAMINO REAL	SUITE 230	(858) 434-1113	US	CA	SAN DIEGO	92130	12230 EL CAMINO REAL	SUITE 230	US	DE	621715807	GTX INC /DE/	20030822	4-NON	0	1231	8-K	20230331			20230403	2023-04-03 16:21:00.0	0	0	onct-20230331_htm.xml	1					
0000950170-23-011597	912615	URBAN OUTFITTERS INC	5651	US	PA	PHILADELPHIA	19112	5000 SOUTH BROAD STREET		2154545500	US	PA	PHILADELPHIA	19112	5000 SOUTH BROAD STREET		US	PA	232003332			1-LAF	1	0131	10-K	20230131	2022	FY	20230403	2023-04-03 16:25:00.0	0	1	urbn-20230131_htm.xml	1		1358089544.00	20220731		1
0000950170-23-011600	912615	URBAN OUTFITTERS INC	5651	US	PA	PHILADELPHIA	19112	5000 SOUTH BROAD STREET		2154545500	US	PA	PHILADELPHIA	19112	5000 SOUTH BROAD STREET		US	PA	232003332			1-LAF	0		DEF 14A				20230403	2023-04-03 16:27:00.0	0	0	urbn-20230403_htm.xml	1					
0000950170-23-011603	1301236	SOTHERLY HOTELS INC.	6798	US	VA	WILLIAMSBURG	23185	306 SOUTH HENRY STREET	SUITE 100	757-229-5648	US	VA	WILLIAMSBURG	23185	306 SOUTH HENRY STREET	SUITE 100	US	MD	000000000	SOTHERLY HOTEL INC.	20130416	4-NON	0	1231	8-K	20230331			20230403	2023-04-03 16:28:00.0	0	0	soho-20230403_htm.xml	2	1313536				
0000950170-23-011605	1662244	CYTEIR THERAPEUTICS, INC.	2834	US	MA	LEXINGTON	02421	99 HAYDEN STREET	BUILDING B, SUITE 450	857-285-4140	US	MA	LEXINGTON	02421	99 HAYDEN STREET	BUILDING B, SUITE 450	US	DE	455429901			4-NON	0	1231	8-K	20230331			20230403	2023-04-03 16:29:00.0	0	0	cyt-20230329_htm.xml	1					
0000950170-23-011611	1595097	CORBUS PHARMACEUTICALS HOLDINGS, INC.	2834	US	MA	NORWOOD	02062	500 RIVER RIDGE DRIVE		617-963-0103	US	MA	NORWOOD	02062	500 RIVER RIDGE DRIVE		US	DE	464348039	SAV ACQUISITION CORP	20131220	4-NON	0		DEF 14A				20230403	2023-04-03 16:32:00.0	0	0	crbp-20230403_htm.xml	1					
0000950170-23-011612	1810560	REVELATION BIOSCIENCES, INC.	2834	US	CA	SAN DIEGO	92122	4660 LAJOLLA VILLAGE DRIVE	SUITE 100	650-800-3717	US	CA	SAN DIEGO	92122	4660 LAJOLLA VILLAGE DRIVE	SUITE 100	US	DE	843898466	PETRA ACQUISITION INC.	20200423	4-NON	0	1231	8-K	20230331			20230403	2023-04-03 16:34:00.0	0	0	revb-20230330_htm.xml	1					
0000950170-23-011614	1531177	SIGHT SCIENCES, INC.	3841	US	CA	MENLO PARK	94025	3000 SAND HILL ROAD	BUILDING 3, SUITE 105	(415) 889-0550	US	CA	MENLO PARK	94025	3000 SAND HILL ROAD	BUILDING 3, SUITE 105	US	DE	800625749			4-NON	0	1231	8-K	20230331			20230403	2023-04-03 16:37:00.0	0	0	sght-20230403_htm.xml	1					
0000950170-23-011618	1776661	ADVANTAGE SOLUTIONS INC.	7389	US	CA	IRVINE	92618	15310 BARRANCA PARKWAY	SUITE 100	212-429-2211	US	CA	IRVINE	92618	15310 BARRANCA PARKWAY	SUITE 100	US	DE	000000000	CONYERS PARK II ACQUISITION CORP.	20190513	1-LAF	0	1231	8-K	20230331			20230403	2023-04-03 16:41:00.0	0	0	adv-20230328_htm.xml	1					
0000950170-23-011619	1609065	PATHFINDER BANCORP, INC.	6022	US	NY	OSWEGO	13126	214 WEST FIRST STREET		(315) 343-0057	US	NY	OSWEGO	13126	214 WEST FIRST STREET		US	MD	383941859			4-NON	0	1231	8-K	20230331			20230403	2023-04-03 16:42:00.0	0	0	pbhc-20230403_htm.xml	1					
0000950170-23-011629	1058867	GUARANTY BANCSHARES INC /TX/	6021	US	TX	MOUNT PLEASANT	75455	201 SOUTH JEFFERSON AVENUE		9035729881	US	TX	MOUNT PLEASANT	75455	201 SOUTH JEFFERSON AVENUE		US	TX	751656431			2-ACC	0		DEF 14A				20230403	2023-04-03 17:00:00.0	0	0	gnty-20230403_htm.xml	1					
0000950170-23-011633	1666244	CANTOR FITZGERALD INCOME TRUST, INC.	6798	US	NY	NEW YORK	10022	110 EAST 59TH STREET		212-938-5000	US	NY	NEW YORK	10022	110 EAST 59TH STREET		US	MD	811310268	RODIN GLOBAL PROPERTY TRUST, INC.	20160912	4-NON	0	1231	8-K	20230331			20230403	2023-04-03 17:01:00.0	0	0	cfit-20230403_htm.xml	1					
0000950170-23-011636	1607678	VIKING THERAPEUTICS, INC.	2834	US	CA	SAN DIEGO	92121	9920 PACIFIC HEIGHTS BLVD, SUITE 350		858-704-4660	US	CA	SAN DIEGO	92121	9920 PACIFIC HEIGHTS BLVD, SUITE 350		US	DE	461073877			4-NON	0	1231	8-K	20230331			20230403	2023-04-03 17:17:00.0	0	0	vktx-20230403_htm.xml	1					
0000950170-23-011638	1882850	APOLLO REALTY INCOME SOLUTIONS, INC.	6798	US	NY	NEW YORK	10019	9 WEST 57TH STREET, 42ND FLOOR		212-515-3200	US	NY	NEW YORK	10019	9 WEST 57TH STREET, 42ND FLOOR		US	MD	872557571			4-NON	0	1231	8-K	20230331			20230403	2023-04-03 17:20:00.0	0	0	ck0001882850-20230328_htm.xml	1					
0000950170-23-011642	720500	AMTECH SYSTEMS INC	3559	US	AZ	TEMPE	85288	131 SOUTH CLARK DRIVE		4809675146	US	AZ	TEMPE	85288	131 SOUTH CLARK DRIVE		US	AZ	860411215	QUARTZ ENGINEERING & MATERIALS INC	19870715	4-NON	0	0930	8-K/A	20230131			20230403	2023-04-03 17:28:00.0	0	0	asys-20230117_htm.xml	1					
0001005229-23-000058	1005229	COLUMBUS MCKINNON CORP	3531	US	NY	GETZVILLE	14068	205 CROSSPOINT PARKWAY		7166895400	US	NY	GETZVILLE	14068	205 CROSSPOINT PARKWAY		US	NY	160547600			1-LAF	0	0331	8-K	20230331			20230403	2023-04-03 16:32:00.0	0	0	cmco-20230403_htm.xml	1					
0001006837-23-000035	1006837	INNOVATE CORP.	3440	US	NY	NEW YORK	10017	295 MADISON AVENUE	12TH FLOOR	212-235-2690	US	NY	NEW YORK	10017	295 MADISON AVENUE	12TH FLOOR	US	DE	541708481	HC2 HOLDINGS, INC.	20160809	2-ACC	0	1231	8-K	20230331			20230403	2023-04-03 08:21:00.0	0	0	hchc-20230330_htm.xml	1					
0001013237-23-000044	1013237	FACTSET RESEARCH SYSTEMS INC	7370	US	CT	NORWALK	06850	45 GLOVER AVENUE		2038101000	US	CT	NORWALK	06850	45 GLOVER AVENUE		US	DE	133362547			1-LAF	0	0831	10-Q	20230228	2023	Q2	20230403	2023-04-03 07:57:00.0	0	1	fds-20230228_htm.xml	1					
0001028918-23-000066	1028918	PACIFIC PREMIER BANCORP INC	6022	US	CA	IRVINE	92614	17901 VON KARMAN AVE	SUITE 1200	949-864-8000	US	CA	IRVINE	92614	17901 VON KARMAN AVE	SUITE 1200	US	DE	330743196			1-LAF	0	1231	8-K	20230331			20230403	2023-04-03 16:32:00.0	0	0	ppbi-20230403_htm.xml	1					
0001040130-23-000020	1040130	PETMED EXPRESS INC	5912	US	FL	DELRAY BEACH	33445	420 SOUTH CONGRESS AVENUE		(561) 426-4444	US	FL	DELRAY BEACH	33445	420 SOUTH CONGRESS AVENUE		US	FL	650680967			2-ACC	0	0331	8-K	20230331			20230403	2023-04-03 14:15:00.0	0	0	pets-20230403_htm.xml	1					
0001043509-23-000006	1043509	SONIC AUTOMOTIVE INC	5500	US	NC	CHARLOTTE	28211	4401 COLWICK ROAD		704-566-2400	US	NC	CHARLOTTE	28211	4401 COLWICK ROAD		US	DE	562010790			1-LAF	0		DEF 14A				20230403	2023-04-03 16:01:00.0	0	0	sah-20230403_htm.xml	1					
0001051470-23-000082	1051470	CROWN CASTLE INC.	6798	US	TX	HOUSTON	77024	8020 KATY FREEWAY		7135703000	US	TX	HOUSTON	77024	8020 KATY FREEWAY		US	DE	760470458	CROWN CASTLE INTERNATIONAL CORP	19971215	1-LAF	0		DEF 14A				20230403	2023-04-03 16:14:00.0	0	0	cci-20230403_htm.xml	1					
